key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
27,"","",0,"","","","","LoadingImage#0",0,0,"",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
28,"","",0,"","","","","LoadingImage#0",0,0,"",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
29,"","",0,"","","","","LoadingImage#0",0,0,"",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
128,"s1t1","ffxiv/sea_s1/twn/s1t1/level/s1t1",1,"Noscea","Limsa Lominsa","Limsa Lominsa - Le Tillac","s1t1/01","LoadingImage#2",0,0,"",False,14,True,0,True,False,False,False,"BGMSituation#1020",,,"ArrayEventHandler#852085","QuestBattle#0","Limsa Lominsa - L'Entrepont",-1,0,0,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
129,"s1t2","ffxiv/sea_s1/twn/s1t2/level/s1t2",1,"Noscea","Limsa Lominsa","Limsa Lominsa - L'Entrepont","s1t2/01","LoadingImage#2",0,0,"",False,15,True,0,True,False,False,False,"BGMSituation#1020",,,"ArrayEventHandler#852088","QuestBattle#0","Limsa Lominsa - L'Entrepont",-1,0,1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
130,"w1t1","ffxiv/wil_w1/twn/w1t1/level/w1t1",1,"Thanalan","Ul'dah","Ul'dah - Faubourg de Nald","w1t1/01","LoadingImage#4",0,0,"",False,7,True,0,True,False,False,False,"BGMSituation#1035",,,"ArrayEventHandler#852086","QuestBattle#0","Ul'dah - Faubourg de Nald",-1,0,2,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
131,"w1t2","ffxiv/wil_w1/twn/w1t2/level/w1t2",1,"Thanalan","Ul'dah","Ul'dah - Faubourg de Thal","w1t2/01","LoadingImage#4",0,0,"",False,8,True,0,True,False,False,False,"BGMSituation#1035",,,"ArrayEventHandler#853381","QuestBattle#0","Ul'dah - Faubourg de Nald",-1,0,3,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
132,"f1t1","ffxiv/fst_f1/twn/f1t1/level/f1t1",1,"Forêt de Sombrelinceul","Gridania","Nouvelle Gridania","f1t1/00","LoadingImage#3",0,0,"",False,1,True,0,True,False,False,False,"BGMSituation#1003",,,"ArrayEventHandler#852087","QuestBattle#0","Nouvelle Gridania",-1,2,4,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
133,"f1t2","ffxiv/fst_f1/twn/f1t2/level/f1t2",1,"Forêt de Sombrelinceul","Gridania","Vieille Gridania","f1t2/00","LoadingImage#3",0,0,"",False,2,True,0,True,False,False,False,"BGMSituation#1003",,,"ArrayEventHandler#852103","QuestBattle#0","Nouvelle Gridania",-1,0,5,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
134,"s1f1","ffxiv/sea_s1/fld/s1f1/level/s1f1",1,"Noscea","Noscea","Noscea centrale","s1f1/00","LoadingImage#2",0,1,"",False,16,False,0,True,True,True,False,"BGMSituation#1021",,,"ArrayEventHandler#852316","QuestBattle#0","Vergers d'Estival",-1,0,6,False,"A Realm Reborn",0,0,19,"La fugue de Claxio",False,False,0,False,False,False,False,False,1
135,"s1f2","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,"Noscea","Noscea","Basse-Noscea","s1f2/00","LoadingImage#2",0,1,"",False,17,False,0,True,True,True,False,"BGMSituation#1021",,,"ArrayEventHandler#853721","QuestBattle#0","Chantier naval de Moraby",-1,0,7,False,"A Realm Reborn",0,0,19,"La fugue de Claxio",False,False,0,False,False,False,False,False,2
136,"s1h1_test","ffxiv/sea_s1/hou/s1h1/level/s1h1",1,"Noscea","Noscea","Brumée","s1h1/01","LoadingImage#2",0,0,"",False,14,False,0,False,False,False,False,"BGMSituation#1083",,,,"QuestBattle#0","Limsa Lominsa - L'Entrepont",-1,0,8,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
137,"s1f3","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"Noscea","Noscea","Noscea orientale","s1f3/01","LoadingImage#2",0,1,"",False,18,False,0,True,True,True,False,"BGMSituation#1021",,,"ArrayEventHandler#853427","QuestBattle#0","Costa del Sol",-1,0,9,False,"A Realm Reborn",0,0,19,"Le jugement des Cinq",False,False,0,False,False,False,False,False,3
138,"s1f4","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,"Noscea","Noscea","Noscea occidentale","s1f4/00","LoadingImage#2",0,1,"",False,19,False,0,True,True,True,False,"BGMSituation#1021",,,"ArrayEventHandler#852317","QuestBattle#0","Le Martinet",-1,0,10,False,"A Realm Reborn",0,0,19,"Récital pour un amour dément",False,False,0,False,False,False,False,False,4
139,"s1f5","ffxiv/sea_s1/fld/s1f5/level/s1f5",1,"Noscea","Noscea","Haute-Noscea","s1f5/00","LoadingImage#2",0,1,"",False,20,False,0,True,True,True,False,"BGMSituation#1021",,,,"QuestBattle#0","Camp du lac d'Airain",-1,0,11,False,"A Realm Reborn",0,0,19,"Titan, l'Ébranleur des terres",False,False,0,False,False,False,False,False,5
140,"w1f1","ffxiv/wil_w1/fld/w1f1/level/w1f1",1,"Thanalan","Thanalan","Thanalan occidental","w1f1/00","LoadingImage#4",0,1,"",False,9,False,0,True,True,True,False,"BGMSituation#1036",,,"ArrayEventHandler#852089","QuestBattle#0","Horizon",-1,0,12,False,"A Realm Reborn",0,0,19,"La fugue de Claxio",False,False,0,False,False,False,False,False,6
141,"w1f2","ffxiv/wil_w1/fld/w1f2/level/w1f2",1,"Thanalan","Thanalan","Thanalan central","w1f2/00","LoadingImage#4",0,1,"",False,10,False,0,True,True,True,False,"BGMSituation#1036",,,"ArrayEventHandler#852111","QuestBattle#0","Gare de Roncenoire",-1,0,13,False,"A Realm Reborn",0,0,19,"La fugue de Claxio",False,False,0,False,False,False,False,False,7
142,"w1d7_battle","ffxiv/wil_w1/dun/w1d7/level/w1d7",1,"Thanalan","Thanalan","Halatali","default/00","LoadingImage#4",2,10,"le Col du dragon",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,68,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
143,"r1fd","ffxiv/roc_r1/fld/r1fd/level/r1fd",1,"Coerthas","Coerthas","Avancée de la Foi","r1fd/00","LoadingImage#5",2,24,"le Siège de la sainte Cité d'Ishgard",False,28,False,2,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,88,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
144,"w1eb","ffxiv/wil_w1/evt/w1eb/level/w1eb",1,"Thanalan","Gold Saucer","Gold Saucer","w1eb/00","LoadingImage#4",0,23,"",False,0,False,0,True,False,False,False,"BGMSituation#1143",,,"ArrayEventHandler#854311","QuestBattle#0","Gold Saucer",-1,77,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
145,"w1f3","ffxiv/wil_w1/fld/w1f3/level/w1f3",1,"Thanalan","Thanalan","Thanalan oriental","w1f3/00","LoadingImage#4",0,1,"",False,11,False,0,True,True,True,False,"BGMSituation#1036",,,"ArrayEventHandler#853019","QuestBattle#0","Camp des Os desséchés",-1,0,14,False,"A Realm Reborn",0,0,19,"Mémoire vive",False,False,0,False,False,False,False,False,8
146,"w1f4","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"Thanalan","Thanalan","Thanalan méridional","w1f4/01","LoadingImage#4",0,1,"",False,12,False,0,True,True,True,False,"BGMSituation#1036",,,"ArrayEventHandler#852388","QuestBattle#0","Petite Ala Mhigo",-1,0,15,False,"A Realm Reborn",0,38,19,"La deuxième Merveille",False,False,0,False,False,False,False,False,9
147,"w1f5","ffxiv/wil_w1/fld/w1f5/level/w1f5",1,"Thanalan","Thanalan","Thanalan septentrional","w1f5/00","LoadingImage#4",0,1,"",False,13,False,0,True,True,True,False,"BGMSituation#1036",,,"ArrayEventHandler#852014","QuestBattle#0","Camp de Brumebleue",-1,0,16,False,"A Realm Reborn",0,0,19,"L'ultime passe d'armes",False,False,0,False,False,False,False,False,10
148,"f1f1","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,"Forêt de Sombrelinceul","Sombrelinceul","Forêt centrale","f1f1/00","LoadingImage#3",0,1,"",False,3,False,0,True,True,True,False,"BGMSituation#1004",,,"ArrayEventHandler#852246","QuestBattle#0","Ranch de Brancharquée",-1,0,17,False,"A Realm Reborn",0,0,19,"La fugue de Claxio",False,False,0,False,False,False,False,False,11
149,"z1z3","ffxiv/sea_s1/pvp/s1p5/level/s1p5",4,"Noscea","Antre des loups","Festin des loups","s1p5/00","LoadingImage#2",2,28,"",False,65,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,138,-1,True,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
150,"l1d1","ffxiv/lak_l1/dun/l1d1/level/l1d1",1,"Mor Dhona","Mor Dhona","Gardien du lac","l1d1/01","LoadingImage#6",2,3,"le Gardien du lac",False,74,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,87,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
151,"l1r3","ffxiv/lak_l1/rad/l1r3/level/l1r3",1,"Mor Dhona","Mor Dhona","Monde des Ténèbres","l1r3/00","LoadingImage#6",2,8,"la Tour de Cristal - Monde des Ténèbres",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
152,"f1f2","ffxiv/fst_f1/fld/f1f2/level/f1f2",1,"Forêt de Sombrelinceul","Sombrelinceul","Forêt de l'est","f1f2/00","LoadingImage#3",0,1,"",False,4,False,0,True,True,True,False,"BGMSituation#1004",,,"ArrayEventHandler#852446","QuestBattle#0","Hutte des Hawthorne",-1,0,18,False,"A Realm Reborn",0,11,19,"La fugue de Claxio",False,False,0,False,False,False,False,False,12
153,"f1f3","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,"Forêt de Sombrelinceul","Sombrelinceul","Forêt du sud","f1f3/00","LoadingImage#3",0,1,"",False,5,False,0,True,True,True,False,"BGMSituation#1004",,,"ArrayEventHandler#852244","QuestBattle#0","Moulin de la Carrière",-1,0,19,False,"A Realm Reborn",0,39,19,"Briser la glace",False,False,0,False,False,False,False,False,13
154,"f1f4","ffxiv/fst_f1/fld/f1f4/level/f1f4",1,"Forêt de Sombrelinceul","Sombrelinceul","Forêt du nord","f1f4/00","LoadingImage#3",0,1,"",False,6,False,0,True,True,True,False,"BGMSituation#1004",,,"ArrayEventHandler#853469","QuestBattle#0","Radeau de la Calebasse",-1,0,20,False,"A Realm Reborn",0,0,19,"L'esprit de déduction",False,False,0,False,False,False,False,False,14
155,"r1f1","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"Coerthas","Coerthas","Hautes terres du Coerthas central","r1f1/00","LoadingImage#5",0,1,"",False,21,False,1,True,True,True,False,"BGMSituation#1072",,,"ArrayEventHandler#852247","QuestBattle#0","Camp de la Tête du dragon",-1,0,21,False,"A Realm Reborn",0,10,19,"Le dragon du Vigile de Pierre",False,False,0,False,False,False,False,False,15
156,"l1f1","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"Mor Dhona","Mor Dhona","Mor Dhona","l1f1/01","LoadingImage#6",0,1,"",False,22,False,0,True,True,True,False,"BGMSituation#1073",,,"ArrayEventHandler#852412","QuestBattle#0","Glas des revenants",-1,0,22,False,"A Realm Reborn",0,0,19,"Un cœur sensible dans un corps d'acier",False,False,0,False,False,False,False,False,16
157,"s1d1","ffxiv/sea_s1/dun/s1d1/level/s1d1",1,"Noscea","Noscea","Sastasha","s1d1/00","LoadingImage#2",2,3,"Sastasha",False,0,False,0,True,False,False,False,"BGMSituation#1032",,,,"QuestBattle#0","",-1,24,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
158,"s1d2","ffxiv/sea_s1/dun/s1d2/level/s1d2",1,"Noscea","Noscea","Bivouac de Brayflox","s1d2/00","LoadingImage#2",2,3,"le Bivouac de Brayflox",False,0,False,0,True,False,False,False,"BGMSituation#1033",,,,"QuestBattle#0","",-1,25,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
159,"s1d3","ffxiv/sea_s1/dun/s1d3/level/s1d3",1,"Noscea","Noscea","Palais du Vagabond","s1d3/00","LoadingImage#2",2,3,"le Palais du Vagabond",False,0,False,0,True,False,False,False,"BGMSituation#1034",,,,"QuestBattle#0","",-1,26,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
160,"s1d4","ffxiv/sea_s1/dun/s1d4/level/s1d4",1,"Noscea","Noscea","Phare de Sirius","s1d4/01","LoadingImage#2",2,3,"le Phare de Sirius",False,28,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,19,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
161,"w1d1","ffxiv/wil_w1/dun/w1d1/level/w1d1",1,"Thanalan","Thanalan","Mines de Clochecuivre","w1d1/01","LoadingImage#4",2,3,"les Mines de Clochecuivre",False,0,False,0,True,False,False,False,"BGMSituation#1047",,,,"QuestBattle#0","",-1,29,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
162,"w1d2","ffxiv/wil_w1/dun/w1d2/level/w1d2",1,"Thanalan","Thanalan","Halatali","w1d2/00","LoadingImage#4",2,3,"Halatali",False,0,False,0,True,False,False,False,"BGMSituation#1048",,,,"QuestBattle#0","",-1,30,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
163,"w1d3","ffxiv/wil_w1/dun/w1d3/level/w1d3",1,"Thanalan","Thanalan","Temple enseveli de Qarn","w1d3/01","LoadingImage#4",2,3,"le Temple enseveli de Qarn",False,0,False,0,True,False,False,False,"BGMSituation#1049",,,,"QuestBattle#0","",-1,13,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
164,"f1d1","ffxiv/fst_f1/dun/f1d1/level/f1d1",1,"Forêt de Sombrelinceul","Sombrelinceul","Hypogée de Tam-Tara","f1d1/00","LoadingImage#3",2,3,"l'Hypogée de Tam-Tara",False,0,False,0,True,False,False,False,"BGMSituation#1015",,,,"QuestBattle#0","",-1,28,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
166,"f1d2","ffxiv/fst_f1/dun/f1d2/level/f1d2",1,"Forêt de Sombrelinceul","Sombrelinceul","Manoir des Haukke","f1d2/01","LoadingImage#3",2,3,"le Manoir des Haukke",False,0,False,0,True,False,False,False,"BGMSituation#1017",,,,"QuestBattle#0","",-1,32,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
167,"f1d3","ffxiv/fst_f1/dun/f1d3/level/f1d3",1,"Forêt de Sombrelinceul","Sombrelinceul","Château d'Amdapor","f1d3/01","LoadingImage#3",2,3,"le Château d'Amdapor",False,28,False,0,True,False,False,False,"BGMSituation#1018",,,,"QuestBattle#0","",-1,7,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
168,"r1d1","ffxiv/roc_r1/dun/r1d1/level/r1d1",1,"Coerthas","Coerthas","Vigile de Pierre","r1d1/00","LoadingImage#5",2,3,"le Vigile de Pierre",False,27,False,2,True,False,False,False,"BGMSituation#1069",,,,"QuestBattle#0","",-1,12,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
169,"f1r1","ffxiv/fst_f1/rad/f1r1/level/f1r1",1,"Forêt de Sombrelinceul","Sombrelinceul","Mille Gueules de Toto-Rak","f1r1/00","LoadingImage#3",2,3,"les Mille Gueules de Toto-Rak",False,0,False,0,True,False,False,False,"BGMSituation#1016",,,,"QuestBattle#0","",-1,31,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
170,"w1r1","ffxiv/wil_w1/rad/w1r1/level/w1r1",1,"Thanalan","Thanalan","Gouffre hurlant","w1r1/01","LoadingImage#4",2,3,"le Gouffre hurlant",False,0,False,0,True,False,False,False,"BGMSituation#1050",,,,"QuestBattle#0","",-1,8,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
171,"r1r1","ffxiv/roc_r1/rad/r1r1/level/r1r1",1,"Coerthas","Coerthas","Forteresse de Dzemael","r1r1/01","LoadingImage#5",2,3,"la Forteresse de Dzemael",False,0,False,0,True,False,False,False,"BGMSituation#1070",,,,"QuestBattle#0","",-1,9,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
172,"r1r2","ffxiv/roc_r1/rad/r1r2/level/r1r2",1,"Coerthas","Coerthas","Val d'Aurum","r1r2/00","LoadingImage#5",2,3,"le Val d'Aurum",False,0,False,0,True,False,False,False,"BGMSituation#1071",,,,"QuestBattle#0","",-1,33,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
174,"l1r1","ffxiv/lak_l1/rad/l1r1/level/l1r1",1,"Mor Dhona","Mor Dhona","Dédale antique","l1r1/01","LoadingImage#6",2,8,"la Tour de Cristal - Dédale antique",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,21,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
175,"","",0,"","","","","LoadingImage#0",0,0,"",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
176,"z1j1","ffxiv/zon_z1/jai/z1j1/level/z1j1",1,"","","Geôle de Mordion","default/00","LoadingImage#1",0,5,"",False,0,False,0,False,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","Jetée de l'Antre des loups",-1,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
177,"s1ti","ffxiv/sea_s1/twn/s1ti/level/s1ti",1,"Noscea","Limsa Lominsa","Auberge de L'Artimon","s1ti/00","LoadingImage#2",0,2,"",False,0,False,0,True,False,False,False,"music/ffxiv/BGM_Town_Rest_01.scd",,,"ArrayEventHandler#852012","QuestBattle#0","Limsa Lominsa - L'Entrepont",-1,0,23,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
178,"w1ti","ffxiv/wil_w1/twn/w1ti/level/w1ti",1,"Thanalan","Ul'dah","Le Sablier","w1ti/00","LoadingImage#4",0,2,"",False,0,False,0,True,False,False,False,"music/ffxiv/BGM_Town_Rest_01.scd",,,"ArrayEventHandler#852013","QuestBattle#0","Ul'dah - Faubourg de Nald",-1,0,24,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
179,"f1ti","ffxiv/fst_f1/twn/f1ti/level/f1ti",1,"Forêt de Sombrelinceul","Gridania","Le Perchoir","f1ti/00","LoadingImage#3",0,2,"",False,0,False,0,True,False,False,False,"music/ffxiv/BGM_Town_Rest_01.scd",,,"ArrayEventHandler#852098","QuestBattle#0","Nouvelle Gridania",-1,0,25,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
180,"s1f6","ffxiv/sea_s1/fld/s1f6/level/s1f6",1,"Noscea","Noscea","Noscea extérieure","s1f6/00","LoadingImage#2",0,1,"",False,24,False,0,True,True,True,False,"BGMSituation#1021",,,"ArrayEventHandler#852387","QuestBattle#0","Camp du Guet",-1,0,26,False,"A Realm Reborn",0,37,19,"Titan, l'Ébranleur des terres",False,False,0,False,False,False,False,False,17
181,"s1t1_opening","ffxiv/sea_s1/twn/s1t1/level/s1t1",1,"Noscea","Limsa Lominsa","Limsa Lominsa","s1t1/01","LoadingImage#2",0,6,"",False,0,False,0,True,False,False,False,"BGMSituation#1020",,,"ArrayEventHandler#852076","QuestBattle#0","Limsa Lominsa - L'Entrepont",1300,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
182,"w1t1_opening","ffxiv/wil_w1/twn/w1t1/level/w1t1",1,"Thanalan","Ul'dah","Ul'dah - Faubourg de Nald","w1t1/01","LoadingImage#4",0,6,"",False,0,False,0,True,False,False,False,"BGMSituation#1035",,,"ArrayEventHandler#852077","QuestBattle#0","Ul'dah - Faubourg de Nald",1300,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
183,"f1t1_opening","ffxiv/fst_f1/twn/f1t1/level/f1t1",1,"Forêt de Sombrelinceul","Gridania","Nouvelle Gridania","f1t1/00","LoadingImage#3",0,6,"",False,0,False,0,True,False,False,False,"BGMSituation#1003",,,"ArrayEventHandler#852073","QuestBattle#0","Nouvelle Gridania",1300,0,-1,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
184,"","",0,"","","","","LoadingImage#0",0,0,"",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
185,"","",0,"","","","","LoadingImage#0",0,0,"",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"A Realm Reborn",0,0,0,"",False,False,0,False,False,False,False,False,0
