key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
8,InstanceContentType#2,0,90,,,,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunsea/dunsea1d210/dunsea1d210,3998421,8,0,FALSE,,,BNpcBase#1279,야영지 주민 발견,'브레이플록스의 야영지'에 도착,7,4200,8000,0,0,23731,0,0,0,5622,5622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137315,900,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
9,InstanceContentType#2,0,90,,,,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunwil/dunwil1d310/dunwil1d310,4064743,9,0,FALSE,,,BNpcBase#1570,타타메푸 II세의 기도소 돌파,이미 조각상이 놓여있습니다…….,8,4500,9000,0,0,30326,0,0,0,7079,10607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158440,1200,InstanceContentRewardItem#0,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
10,InstanceContentType#2,0,90,,,,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunsea/dunsea1d310/dunsea1d310,4177426,10,0,FALSE,,,BNpcBase#1547,수상정원 돌파,초롱불용 기름 보유 수,13,0,0,30,0,36101,10,0,0,10433,15886,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,3000,InstanceContentRewardItem#2,40,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
11,InstanceContentType#2,0,90,,,,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunroc/dunroc1d110/dunroc1d110,4239689,11,0,FALSE,,,BNpcBase#1680,감시 망루 제압,이스케빈드 격파,10,5100,11000,0,0,45137,0,0,0,12108,18164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,1800,InstanceContentRewardItem#14,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
12,InstanceContentType#2,0,90,,,,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunwil/dunwil1r110/dunwil1r110,3690171,12,0,FALSE,,,BNpcBase#1590,마물 섬멸,침전하는 중간방 돌파,9,4800,10000,0,0,37934,0,0,0,9544,14329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,1500,InstanceContentRewardItem#13,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
13,InstanceContentType#2,0,90,,,,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunroc/dunroc1r110/dunroc1r110,4229622,13,0,FALSE,,,BNpcBase#1396,집회실 문 개방,마도 필드 IV 개방,11,5400,12000,0,0,49330,0,0,0,13498,20274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,2100,InstanceContentRewardItem#5,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
14,InstanceContentType#2,0,90,,,,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunfst/dunfst1d310/dunfst1d310,4246570,14,0,FALSE,,,BNpcBase#1696,부정의 집회실 돌파,아난타보가 격파,16,0,0,30,0,34985,10,0,0,10329,15527,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,3000,InstanceContentRewardItem#9,45,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
15,InstanceContentType#2,0,120,,,music/ffxiv/BGM_Con_Teikoku_01.scd,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunwil/dunwil1d401/dunwil1d401,4248047,15,0,FALSE,,,BNpcBase#0,경계등을 정지시켜라,"마도 콜로서스를 강화했나 보군……!
해제하는 건 나한테 맡겨!",14,0,0,100,0,152115,200,0,0,17270,25907,35100,25351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,3000,InstanceContentRewardItem#16,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
16,InstanceContentType#2,0,120,,,music/ffxiv/BGM_Con_Teikoku_02.scd,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunwil/dunwil1d502/dunwil1d502,4301613,16,0,FALSE,,,BNpcBase#0,제국군 인증 열쇠,알테마 발동 1초 전!,15,0,0,100,0,364488,200,0,0,31086,19430,26325,0,38027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,3000,InstanceContentRewardItem#17,180,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
17,InstanceContentType#2,0,90,,,,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunsea/dunsea1d410/dunsea1d410,4378111,17,0,FALSE,,,BNpcBase#2265,에테르 펌프실 돌파,"……여기는…… 나는…… 대체……
디아만다…… 꼭…… 갈게…….",17,0,0,40,0,51719,15,0,0,11978,21232,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,3000,InstanceContentRewardItem#8,45,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
18,InstanceContentType#2,0,90,,,music/ffxiv/BGM_Rade_01.scd,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunwil/dunwil1d610/dunwil1d610,4481318,18,0,FALSE,,,BNpcBase#2289,아우성 구렁 돌파,"나에 귀여운 애벌레에야!
성가신 꼬마들 다 짓밟아버려!!!",18,0,0,40,0,42972,15,0,0,12326,18855,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,3000,InstanceContentRewardItem#69,45,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
19,InstanceContentType#2,0,90,,,music/ffxiv/BGM_Rade_01.scd,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunfst/dunfst1d410/dunfst1d410,4497567,19,0,FALSE,,,BNpcBase#2346,하얀 백합 방 돌파,작은 열쇠 보유 수,19,0,0,40,0,41831,15,0,0,12041,18379,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,3000,InstanceContentRewardItem#12,45,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
20,InstanceContentType#2,0,90,,,music/ffxiv/BGM_Rade_01.scd,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunsea/dunsea1d610/dunsea1d610,4543710,20,0,FALSE,"치즈 만드는 법은 문외불출 극비사항!
우리는 비밀의 수호자라네~!!","슈우우, 슈우우……
방해하면 다 죽여버리겠다~!!",BNpcBase#2547,'피난처 앞뜰'로 가는 진로 확보,"푸른손의 과학은 으뜸이라네~!
고블린첨병으로 짓밟아주자~!!",22,0,0,50,0,53239,20,0,0,15069,23238,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,3000,InstanceContentRewardItem#0,50,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
21,InstanceContentType#2,0,90,,,,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunwil/dunwil1d710/dunwil1d710,4569373,21,0,FALSE,,,BNpcBase#1197,"자, 첫 번째 수련구획이다!
마법인형 상대로 몸이나 한번 풀어보자고!","자~ 열심히 도망쳐보세요!
제 마력을 모아 만든 저주의 벼락을 피해보시죠~!",21,0,0,50,0,52393,20,0,0,14858,22886,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,3000,InstanceContentRewardItem#0,50,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
22,InstanceContentType#2,0,90,,,,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunfst/dunfst1d510/dunfst1d510,4574827,22,0,FALSE,,,BNpcBase#2564,평화의 잔재 돌파,잠이 너무 깊었군. 내가 이리 쇠약해진 걸 보니…….,20,0,0,50,0,54930,20,0,0,15492,23943,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,3000,InstanceContentRewardItem#80,50,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
23,InstanceContentType#2,0,90,,,music/ffxiv/BGM_Dungeon_Lim_06.scd,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunsea/dunsea1d510/dunsea1d510,4685110,23,0,FALSE,,,BNpcBase#0,시파카 처치,크라켄의 다리와 촉수 격파,23,0,0,60,0,52984,25,0,0,15182,23239,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,3000,InstanceContentRewardItem#0,55,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
24,InstanceContentType#2,0,90,,,music/ffxiv/BGM_Dungeon_Gri_07.scd,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunfst/dunfst1d610/dunfst1d610,4660222,24,0,FALSE,,,BNpcBase#0,항아리 방 돌파,끼야아아아아아!!!,24,0,0,60,0,44620,25,0,0,13090,19753,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,3000,InstanceContentRewardItem#68,55,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
25,InstanceContentType#2,0,90,,,music/ffxiv/BGM_Rade_01.scd,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunroc/dunroc1d210/dunroc1d210,4616677,25,0,FALSE,,,BNpcBase#0,고리니치 격파,"……저, 전멸!?
탈환 작전은…… 실패다…….",25,0,0,60,0,49267,25,0,0,14252,21690,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,3000,InstanceContentRewardItem#15,55,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
26,InstanceContentType#2,0,90,,,music/ffxiv/BGM_Dungeon_Uru_07.scd,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunwil/dunwil1d810/dunwil1d810,4877226,26,0,FALSE,,,BNpcBase#0,태양석 입수,우르르르릉……,28,0,0,70,0,60845,35,0,0,17322,26619,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,3000,InstanceContentRewardItem#75,60,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
27,InstanceContentType#2,0,90,,,music/ffxiv/BGM_Dungeon_Ish_04.scd,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunroc/dunroc1d310/dunroc1d310,4725496,27,0,FALSE,,,BNpcBase#0,작은 열쇠 입수,펜리르 격파,26,0,0,70,0,48676,35,0,0,14280,21548,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,3000,InstanceContentRewardItem#74,60,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
28,InstanceContentType#2,0,90,,,music/ffxiv/BGM_Dungeon_Lim_07.scd,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunsea/dunsea1d710/dunsea1d710,4878743,28,0,FALSE,,,BNpcBase#0,칼라보스 격파,"아야야야…… 젠장, 빗나갔잖아!? 제법이구만!",27,0,0,70,0,45634,35,0,0,13521,20282,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,3000,InstanceContentRewardItem#7,60,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
29,InstanceContentType#2,0,90,,,music/ffxiv/BGM_Dungeon_Gri_08.scd,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunfst/dunfst1d710/dunfst1d710,5018469,29,0,FALSE,,,BNpcBase#0,앵크해그 격파,압살 카운트 5,31,0,0,80,0,63719,50,0,0,18218,27922,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,3000,InstanceContentRewardItem#10,65,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
30,InstanceContentType#2,0,90,,,music/ffxiv/BGM_Dungeon_Lim_08.scd,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunsea/dunsea1d810/dunsea1d810,4898011,30,0,FALSE,,,BNpcBase#0,톤베리 구출,"병은 병을 부르는 법이, 다, 동생, 아!
그리고 놈들은 고통에 몸부림치겠, 죠, 형님!",30,0,0,80,0,56577,50,0,0,16431,24945,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,3000,InstanceContentRewardItem#3,65,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
31,InstanceContentType#2,0,90,,,music/ex1/BGM_EX1_Dungeon_DravaniaL_01.scd,music/ffxiv/BGM_System_WinLoop.scd,ex1/dundra/dundra2d310/dundra2d310,5330512,31,0,FALSE,,,BNpcBase#3930,악마의 서 격파,"기름기가 도는군…….
크으윽! 건방진 놈들!",44,6000,51000,0,0,177497,0,0,0,45693,68540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570240,3600,InstanceContentRewardItem#46,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
32,InstanceContentType#2,0,90,,,music/ffxiv/BGM_Dungeon_Mor_01.scd,music/ffxiv/BGM_System_WinLoop.scd,ffxiv/dunlak/dunlak1d110/dunlak1d110,5073636,32,0,FALSE,,,BNpcBase#0,무너진 구조체 돌파,"으음, 내 환체를 상대로 한 발도 물러서지 않다니……
이것이 별의 선택을 받은 자의 힘인가…….",29,0,0,80,0,67015,50,0,0,19041,29296,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,3000,InstanceContentRewardItem#101,65,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
33,InstanceContentType#2,0,90,,,music/ex1/BGM_EX1_Dungeon_Abaracia_01.scd,music/ffxiv/BGM_System_WinLoop.scd,ex1/dunabr/dunabr2d210/dunabr2d210,5614685,33,0,FALSE,,,BNpcBase#3740,운란석 보유 수,"원통하다, 원통하다, 통탄스러운지고…….",46,0,0,30,0,91398,10,0,0,25968,39952,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,3600,InstanceContentRewardItem#85,40,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
34,InstanceContentType#2,0,90,,,,music/ffxiv/BGM_System_WinLoop.scd,ex1/dunroc/dunroc2d210/dunroc2d210,5578485,34,0,FALSE,,,BNpcBase#3642,창천기사 격파,"말도 안 돼……!
힘을 사용했는데도 이렇게 밀리다니……!",43,6000,41000,0,0,188201,0,0,0,53266,82044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504079,3480,InstanceContentRewardItem#51,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
35,InstanceContentType#2,0,90,,,music/ex1/BGM_EX1_Dungeon_MagicC_02.scd,music/ffxiv/BGM_System_WinLoop.scd,ex1/dunabr/dunabr2d310/dunabr2d310,5615552,35,0,FALSE,,,BNpcBase#3434,제III전시구역에 도달,"소장 시스템에 이상 발생…….
현실확장을…… 정지…… 합니다…….",47,0,0,30,0,93646,10,0,0,26531,40889,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,3600,InstanceContentRewardItem#84,40,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
36,InstanceContentType#2,0,90,,,music/ex1/BGM_EX1_Dungeon_IshSebu_01.scd,music/ffxiv/BGM_System_WinLoop.scd,ex1/dunroc/dunroc2d110/dunroc2d110,5653695,36,0,FALSE,,,BNpcBase#3409,외곽 안뜰 돌파,요새 돌파,40,6000,18000,0,0,112869,0,0,0,32185,49346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321909,3120,InstanceContentRewardItem#47,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
37,InstanceContentType#2,0,90,,,music/ex1/BGM_EX1_Dungeon_DravaniaH_01.scd,music/ffxiv/BGM_System_WinLoop.scd,ex1/dundra/dundra2d110/dundra2d110,5777405,37,0,FALSE,,,BNpcBase#3798,라스코브니크 격파,"아아…… 니드호그……
사랑하는 내 반려여…… 난…….",41,6000,24000,0,0,150141,0,0,0,42120,65232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372183,3240,InstanceContentRewardItem#48,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
38,InstanceContentType#2,0,90,,,music/ex1/BGM_EX1_Dungeon_MagicC_01.scd,music/ffxiv/BGM_System_WinLoop.scd,ex1/dunabr/dunabr2d110/dunabr2d110,5783033,38,0,FALSE,,,BNpcBase#3823,견본 기체 실험고 돌파,"평가가 끝났습니다…… 이 견본의 성적은 대단히 우수합니다.
즉시 대량생산에 들어갈 것을 권장합니다!",45,0,0,100,0,121739,60,0,0,18727,31213,43698,0,0,15,30,45,0,0,0,0,0,0,0,0,0,0,0,0,618200,3600,InstanceContentRewardItem#70,50,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
39,InstanceContentType#2,0,90,,,music/ex1/BGM_EX1_Dungeon_DravaniaC_01.scd,music/ffxiv/BGM_System_WinLoop.scd,ex1/heavna/heavna33310/heavna33310,5724514,39,0,FALSE,,,BNpcBase#3458,외부 둥지 돌파,내 포효에 전율하라!,42,6000,32000,0,0,170522,0,0,0,48028,74200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438044,3360,InstanceContentRewardItem#49,100,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
40,InstanceContentType#2,0,90,,,music/ex1/BGM_EX1_Dungeon_Sirius_Lighthouse.scd,music/ffxiv/BGM_System_WinLoop.scd,ex1/dunsea/dunsea1d910/dunsea1d910,5963638,40,0,FALSE,,,BNpcBase#4576,에테르 저장실에 도달,제66호 전선 배양실 제압,49,0,0,40,0,89900,15,0,0,25594,39328,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,3600,InstanceContentRewardItem#52,40,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
41,InstanceContentType#2,0,90,,,music/ex1/BGM_EX1_Dungeon_botanical_gardens.scd,music/ffxiv/BGM_System_WinLoop.scd,ex1/dundra/dundra2d410/dundra2d410,6034561,41,0,FALSE,,,BNpcBase#4658,열대식물 전시실 돌파,성 모샨의 연구동굴 돌파,48,0,0,40,0,72670,15,0,0,21286,32149,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,3600,InstanceContentRewardItem#53,40,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
42,InstanceContentType#2,0,90,,,music/ex1/BGM_EX1_Dungeon_Komuda2.scd,music/ffxiv/BGM_System_WinLoop.scd,ex1/dunfst/dunfst1d810/dunfst1d810,6159126,140,0,FALSE,,,BNpcBase#4747,불길한 알 파괴,"이럴, 수가……
힘이, 부족해…… 원통하다…….",51,0,0,50,0,78382,20,0,0,23104,34763,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,3600,InstanceContentRewardItem#72,45,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
43,InstanceContentType#2,0,90,,,music/ex1/BGM_EX1_Dungeon_DravaniaL_02.scd,music/ffxiv/BGM_System_WinLoop.scd,ex1/dundra/dundra2d510/dundra2d510,6168797,141,0,FALSE,,,BNpcBase#0,공중 마법진 돌파,,50,0,0,50,0,80069,20,0,0,23527,35466,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,3600,InstanceContentRewardItem#71,45,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
44,InstanceContentType#2,0,90,,,music/ex1/BGM_EX1_Dungeon_DravaniaC_02.scd,music/ffxiv/BGM_System_WinLoop.scd,ex1/dundra/dundra2d610/dundra2d610,6258659,171,0,FALSE,,,BNpcBase#4954,슬픔의 뜰 돌파,"잘 버티고 있구나…… 칭찬해주마!
허나, 다음 공격은 어떨까……?",52,0,0,60,0,92710,25,0,0,26687,40733,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,3600,InstanceContentRewardItem#83,45,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
45,InstanceContentType#2,0,90,,,music/ex1/BGM_EX1_Dungeon_Hullbreaker_Hard.scd,music/ffxiv/BGM_System_WinLoop.scd,ex1/dunsea/dunsea1da10/dunsea1da10,6245779,172,0,FALSE,,,BNpcBase#0,군용야수 훈련 구역 돌파,"짐승들아! 진수성찬이 제 발로 걸어왔구나!
놈들의 고기로 굶주린 배를 가득 채워라!",53,0,0,60,0,96080,25,0,0,27530,42138,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,3600,InstanceContentRewardItem#82,45,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
46,InstanceContentType#2,0,90,,,music/ex1/BGM_EX1_Dungeon_Xelphatol.scd,music/ffxiv/BGM_System_WinLoop.scd,ex1/dunroc/dunroc2d310/dunroc2d310,6399476,182,0,FALSE,,,BNpcBase#5272,거주지 입구 도달,"가루다 님 키잇, 다시 우리에게 힘을 주소서!",54,0,0,70,0,95575,35,0,0,27403,41926,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,3600,InstanceContentRewardItem#91,45,0,InstanceContentBuff#0,,-1,0,0,0,0,FALSE,0,0
