key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
25,"物理攻撃力アップ","物理攻撃力が向上した状態。","ui/icon/015000/015050.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,10,0,False,0,False,False,0,0,False
26,"物理攻撃力ダウン","物理攻撃力が低下した状態。","ui/icon/015000/015051.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,False,-10,0,False,0,False,False,0,0,False
27,"命中率アップ","命中率が向上した状態。","ui/icon/015000/015060.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,10,0,False,0,False,False,0,0,False
28,"命中率ダウン","命中率が低下した状態。","ui/icon/015000/015061.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,False,-10,0,False,0,False,False,0,0,False
29,"物理防御力アップ","物理防御力が向上した状態。","ui/icon/015000/015052.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,10,0,False,0,False,False,0,0,False
30,"物理防御力ダウン","物理防御力が低下した状態。","ui/icon/015000/015053.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,False,-10,0,False,0,False,False,0,0,False
31,"回避力アップ","回避力が向上した状態。","ui/icon/015000/015062.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,10,0,False,0,False,False,0,0,False
32,"回避力ダウン","回避力が低下した状態。","ui/icon/015000/015063.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,False,-10,0,False,0,False,False,0,0,False
33,"魔法攻撃力アップ","魔法攻撃力が向上した状態。","ui/icon/015000/015054.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,10,0,False,0,False,False,0,0,False
34,"魔法攻撃力ダウン","魔法攻撃力が低下した状態。","ui/icon/015000/015055.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,False,-10,0,False,0,False,False,0,0,False
35,"魔法回復力アップ","魔法回復力が向上した状態。","ui/icon/015000/015058.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,10,0,False,0,False,False,0,0,False
36,"魔法回復力ダウン","魔法回復力が低下した状態。","ui/icon/015000/015059.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,False,-10,0,False,0,False,False,0,0,False
37,"魔法防御力アップ","魔法防御力が向上した状態。","ui/icon/015000/015056.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,10,0,False,0,False,False,0,0,False
38,"魔法防御力ダウン","魔法防御力が低下した状態。","ui/icon/015000/015057.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,False,-10,0,False,0,False,False,0,0,False
39,"スタン無効","スタンを無効化する状態。","ui/icon/015000/015566.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,False,False,False,100,0,False,0,False,False,0,0,False
40,"沈黙無効","沈黙を無効化する状態。","ui/icon/015000/015567.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,100,False,False,False,100,0,False,0,False,False,0,0,False
41,"製作設備","製作設備の助けを借りた状態。レベル70以下のクラフターの最大ＣＰが増加する。","ui/icon/016000/016107.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,10,0,False,0,False,False,0,0,False
42,"超える力","己の限界を超えた状態。最大ＨＰが増加し、かつ与ダメージと自身からのＨＰ回復効果が上昇する。","ui/icon/016000/016207.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,False,15,0,False,0,False,False,0,0,False
43,"衰弱","身体が弱り、ＳＴＲ・ＤＥＸ・ＩＮＴ・ＭＮＤが25％低下した状態。","ui/icon/015000/015010.tex",0,1,2,"","",False,False,False,False,False,False,False,False,False,100,False,False,False,0,0,False,0,False,False,0,0,False
44,"衰弱［強］","身体が弱り、ＳＴＲ・ＤＥＸ・ＩＮＴ・ＭＮＤが50％低下した状態。","ui/icon/015000/015011.tex",0,1,2,"","",False,False,False,False,False,False,False,False,False,100,False,False,False,0,0,False,0,False,False,0,0,False
45,"経験値アップ（クラフター専用）","クラフターの経験値が上がりやすくなっている状態。","ui/icon/016000/016106.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,True,False,False,0,0,False,0,False,False,0,0,False
46,"経験値アップ（ギャザラー専用）","ギャザラーの経験値が上がりやすくなっている状態。","ui/icon/016000/016006.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,True,False,False,0,0,False,0,False,False,0,0,False
47,"スニーク","静かに行動し、敵に発見されにくくなった状態。
レベルが「自分のレベル＋4」以下の敵に襲われなくなる。","ui/icon/016000/016015.tex",0,1,1,"dk05th_stup0t","ab_stealth_gaz0t",False,False,False,False,False,False,False,True,True,2,False,False,False,0,0,False,0,False,False,0,36,False
48,"食事","食事の効果を受けている状態。","ui/icon/016000/016202.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,True,False,False,1,0,False,0,False,False,0,0,False
49,"強化薬","強化薬の効果を受けている状態。","ui/icon/016000/016203.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,2,0,False,0,False,False,0,0,False
50,"スプリント","移動速度が上昇した状態。","ui/icon/010000/010101.tex",0,1,1,"","",False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,False,0,False,False,0,6,False
51,"ＳＴＲダウン","ＳＴＲが低下した状態。","ui/icon/015000/015080.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,False,-5,0,False,0,False,False,0,0,False
52,"ＶＩＴダウン","ＶＩＴが低下した状態。","ui/icon/015000/015082.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,False,-5,0,False,0,False,False,0,0,False
53,"物理ダメージ上昇","物理ダメージが上昇した状態。","ui/icon/015000/015050.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,10,0,False,0,False,False,0,0,False
54,"物理ダメージ低下","物理ダメージが低下した状態。","ui/icon/015000/015051.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,False,-10,0,False,0,False,False,0,0,False
55,"被物理ダメージ軽減","受ける物理ダメージが軽減される状態。","ui/icon/015000/015052.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,-10,0,False,0,False,False,0,0,False
56,"被物理ダメージ増加","受ける物理ダメージが増加する状態。","ui/icon/015000/015053.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,False,10,0,False,0,False,False,0,0,False
57,"魔法ダメージ上昇","魔法ダメージが上昇した状態。","ui/icon/015000/015054.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,10,0,False,0,False,False,0,0,False
58,"魔法ダメージ低下","魔法ダメージが低下した状態。","ui/icon/015000/015055.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,False,-10,0,False,0,False,False,0,0,False
59,"被魔法ダメージ軽減","受ける魔法ダメージが軽減される状態。","ui/icon/015000/015056.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,-10,0,False,0,False,False,0,0,False
60,"被魔法ダメージ増加","受ける魔法ダメージが増加する状態。","ui/icon/015000/015057.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,False,10,0,False,0,False,False,0,0,False
61,"ダメージ上昇","与ダメージが上昇した状態。","ui/icon/015000/015519.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,10,0,False,0,False,False,0,0,False
62,"ダメージ低下","与ダメージが低下した状態。","ui/icon/015000/015520.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,False,-10,0,False,0,False,False,0,0,False
63,"被ダメージ低下","受けるダメージが軽減される状態。","ui/icon/015000/015021.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,-10,0,False,0,False,False,0,0,False
64,"被ダメージ上昇","受けるダメージが増加する状態。","ui/icon/015000/015020.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,False,10,0,False,0,False,False,0,0,False
65,"ウェポンスキル強化：クリティカル","ウェポンスキルが必ずクリティカルする状態。","ui/icon/015000/015016.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,0,0,False,0,False,False,0,0,False
66,"恐怖","恐怖で行動できなくなった状態。","ui/icon/015000/015516.tex",0,1,2,"dk05ht_tel0h","",True,False,True,False,False,False,False,False,False,100,False,False,False,0,0,False,0,False,False,0,0,False
67,"ヘヴィ［強］","移動速度が低下した状態。","ui/icon/015000/015518.tex",0,1,2,"dk05ht_grv0h","dk10ht_grv0h",False,False,False,False,False,False,False,True,True,100,False,False,False,0,1,False,0,False,False,0,0,False
68,"オートアタック強化：ＨＰ吸収","オートアタックにＨＰ吸収効果を得た状態。","ui/icon/015000/015504.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,10,0,False,0,False,False,0,0,False
69,"オートアタック強化：ＴＰ吸収","オートアタックにＴＰ吸収効果を得た状態。","ui/icon/015000/015505.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,100,0,False,0,False,False,0,0,False
70,"オートアタック強化：スタン","オートアタック時に一定確率でスタンが発動する状態。","ui/icon/015000/015506.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,176,0,False,0,False,False,0,0,False
71,"ランパート","受けるダメージの一部が軽減される状態。","ui/icon/010000/010152.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,-10,0,False,0,False,False,0,0,False
72,"コンバレセンス","回復魔法による自身に対するＨＰ回復効果を向上させる状態。","ui/icon/010000/010157.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,20,0,False,0,False,False,0,0,False
73,"アウェアネス","クリティカルヒット攻撃を受けなくなった状態。","ui/icon/013000/013916.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,10,0,False,0,False,False,0,0,False
74,"センチネル","受けるダメージの一部が軽減される状態。","ui/icon/010000/010151.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,-20,0,False,0,False,False,0,0,False
75,"鋼の意志","一部を除くすべてのノックバックと引きよせを無効化する状態。","ui/icon/010000/010153.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,False,0,False,False,0,0,False
76,"ファイト・オア・フライト","物理ダメージが上昇した状態。","ui/icon/010000/010155.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,10,0,False,0,False,False,0,0,False
77,"ブルワーク","ブロック発動率が向上した状態。","ui/icon/010000/010156.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,90,0,False,0,False,False,0,0,False
78,"忠義の剣","オートアタックに追加ダメージが付与された状態。","ui/icon/012000/012505.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,False,100,0,True,0,False,False,0,0,False
79,"アイアンウィル","自身に向けられる敵視が上昇する状態。","ui/icon/012000/012506.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,False,500,0,True,0,False,False,0,0,False
80,"かばう","特定のパーティメンバーを護っている状態。","ui/icon/012000/012501.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,100,False,False,False,0,0,True,0,False,False,0,0,False
81,"かばう［被］","特定のパーティメンバーによって護られている状態。","ui/icon/012000/012502.tex",0,20,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,100,False,False,False,0,0,True,0,False,False,0,35,False
82,"インビンシブル","一部を除くすべてのダメージを無効化する状態。","ui/icon/012000/012504.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,70,False,False,False,0,0,False,0,False,False,0,0,False
83,"フォーサイト","物理防御力が向上した状態。","ui/icon/010000/010252.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,10,0,False,0,False,False,0,0,False
84,"ブラッドバス","物理攻撃にＨＰ吸収効果が付与された状態。","ui/icon/013000/013913.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,25,0,False,0,False,False,0,0,False
85,"メイム","与ダメージが上昇した状態。","ui/icon/010000/010262.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,5,0,False,0,False,False,0,0,False
86,"バーサク","自身の攻撃が必ずクリティカルヒットかつダイレクトヒットする状態。","ui/icon/010000/010253.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,100,0,False,0,False,False,0,0,False
87,"スリル・オブ・バトル","最大ＨＰが増加した状態。
スリル・オブ・バトル効果アップ修得後追加効果：自身に対するＨＰ回復効果を向上させる。","ui/icon/010000/010254.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,5,False,False,False,10,0,False,0,False,False,0,0,False
88,"ホルムギャング","移動できなくなった状態。この効果はダメージで解除されない。","ui/icon/010000/010255.tex",0,1,2,"dk05th_stdn0t","",True,False,False,False,False,False,False,False,False,100,False,False,False,0,0,False,0,False,False,0,0,False
89,"ヴェンジェンス","物理攻撃を受けた場合に、反撃ダメージを与える状態。","ui/icon/010000/010256.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,1,False,False,False,25,0,False,0,False,False,0,0,False
90,"シュトルムブレハ","与ダメージが上昇した状態。","ui/icon/010000/010263.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,5,0,False,0,False,False,0,0,False
91,"ディフェンダー","自身に向けられる敵視が上昇する状態。","ui/icon/012000/012551.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,False,500,0,True,0,False,False,0,0,False
92,"アンチェインド","「ディフェンダー」による与ダメージ低下ペナルティを無効化した状態。","ui/icon/012000/012552.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,False,0,False,False,0,0,False
93,"ラース","受け流し発動率が向上した状態。","ui/icon/010000/010257.tex",0,1,1,"dk05th_stup0t","dk10ht_wra0c",False,False,False,False,False,False,False,False,False,0,False,False,False,2,0,False,0,False,False,0,0,False
94,"ラースII","受け流し発動率が向上した状態。","ui/icon/010000/010258.tex",0,1,1,"dk05th_stup0t","dk10ht_wra0c",False,False,False,False,False,False,False,False,False,0,False,False,False,4,0,False,0,False,False,0,0,False
95,"ラースIII","受け流し発動率が向上した状態。","ui/icon/010000/010259.tex",0,1,1,"dk05th_stup0t","dk10ht_wra0c",False,False,False,False,False,False,False,False,False,0,False,False,False,6,0,False,0,False,False,0,0,False
96,"ラースIV","受け流し発動率が向上した状態。","ui/icon/010000/010260.tex",0,1,1,"dk05th_stup0t","dk10ht_wra0c",False,False,False,False,False,False,False,False,False,0,False,False,False,8,0,False,0,False,False,0,0,False
97,"ラースV","受け流し発動率が向上した状態。","ui/icon/010000/010261.tex",0,1,1,"dk05th_stup0t","dk10ht_wra0c",False,False,False,False,False,False,False,False,False,0,False,False,False,10,0,False,0,False,False,0,0,False
98,"双竜脚","打耐性が低下した状態。","ui/icon/010000/010215.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,False,-5,0,False,0,False,False,0,0,False
99,"フェザーステップ","回避率が向上した状態。","ui/icon/010000/010201.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,10,0,False,0,False,False,0,0,False
100,"発勁","クリティカル発動率が向上した状態。","ui/icon/010000/010204.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,10,0,False,0,False,False,0,0,False
101,"双掌打","与ダメージが上昇した状態。","ui/icon/010000/010216.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,5,0,False,0,False,False,0,0,False
102,"マントラ","自身に対するＨＰ回復効果を向上させる状態。","ui/icon/010000/010206.tex",0,41,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,5,False,False,False,5,0,False,0,False,False,0,0,False
103,"紅蓮の構え","与ダメージが向上した状態。","ui/icon/010000/010202.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,False,5,0,True,528,False,False,0,0,False
104,"金剛の構え","受けるダメージの一部が軽減される状態。","ui/icon/010000/010203.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,False,-10,0,True,528,False,False,0,0,False
105,"疾風の構え","移動速度が上昇した状態。","ui/icon/012000/012526.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,True,528,False,False,0,0,False
106,"秘孔拳","ＨＰが徐々に失われる状態。","ui/icon/010000/010211.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,10,False,False,True,10,0,False,0,False,False,0,0,False
107,"壱の型：魔猿","壱の型：魔猿の態勢をとっている状態。","ui/icon/010000/010212.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,True,528,False,False,0,0,False
108,"弐の型：走竜","弐の型：走竜の態勢をとっている状態。","ui/icon/010000/010213.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,True,528,False,False,0,0,False
109,"参の型：猛虎","参の型：猛虎の態勢をとっている状態。","ui/icon/010000/010214.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,True,528,False,False,0,0,False
110,"踏鳴","壱の型、弐の型、参の型のすべてに対応できる態勢をとっている状態。","ui/icon/010000/010217.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,True,528,False,False,0,0,False
111,"疾風迅雷","与ダメージが上昇し、オートアタックの攻撃間隔と、ウェポンスキルおよび魔法のキャストタイムとリキャストタイムが短縮された状態。","ui/icon/010000/010207.tex",0,1,1,"dk05th_stup0t","dk10ht_sip0c",False,False,False,False,False,False,False,False,False,0,False,False,False,10,0,True,0,False,False,0,0,False
112,"疾風迅雷II","与ダメージが上昇し、オートアタックの攻撃間隔と、ウェポンスキルおよび魔法のキャストタイムとリキャストタイムが短縮された状態。","ui/icon/010000/010208.tex",0,1,1,"dk05th_stup0t","dk10ht_sip1c",False,False,False,False,False,False,False,False,False,0,False,False,False,20,0,True,0,False,False,0,0,False
113,"疾風迅雷III","与ダメージが上昇し、オートアタックの攻撃間隔と、ウェポンスキルおよび魔法のキャストタイムとリキャストタイムが短縮された状態。","ui/icon/010000/010209.tex",0,1,1,"dk05th_stup0t","dk10ht_sip2c",False,False,False,False,False,False,False,False,False,0,False,False,False,30,0,True,0,False,False,0,0,False
114,"キーンフラーリ","受け流し発動率が向上した状態。","ui/icon/010000/010301.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,20,0,False,0,False,False,0,0,False
115,"ヘヴィスラスト","与ダメージが上昇した状態。","ui/icon/010000/010306.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,5,0,False,0,False,False,0,0,False
116,"ライフサージ","次に実行するウェポンスキルが必ずクリティカルヒットし、かつＨＰを吸収する状態。","ui/icon/010000/010302.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,False,0,False,False,0,0,False
117,"捨身","与ダメージが上昇する代わりに被ダメージも上昇している状態。","ui/icon/010000/010304.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,10,0,False,0,False,False,0,0,False
118,"桜華狂咲","ＨＰが徐々に失われる状態。","ui/icon/010000/010307.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,10,False,False,True,10,0,False,0,False,False,0,0,False
119,"二段突き","ＨＰが徐々に失われる状態。","ui/icon/010000/010305.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,10,False,False,True,10,0,False,0,False,False,0,0,False
120,"竜槍","次の「ジャンプ」もしくは「スパインダイブ」のダメージが向上する状態。","ui/icon/010000/010303.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,False,0,False,False,0,0,False
121,"ディセムボウル","突耐性が低下した状態。","ui/icon/012000/012576.tex",0,1,2,"dk05th_stdn0t","",False,False,False,False,False,False,True,False,False,50,False,False,False,-5,0,False,0,False,False,0,0,False
122,"ストレートショット実行可","ストレートショットを実行できる状態。","ui/icon/010000/010365.tex",0,1,1,"dk05th_stup0t","",False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,False,0,False,False,0,0,False
