ID,ID_HEX,ClassJob,ClassJobCategory,Name
395,018B,-1,0,束缚枝
396,018C,-1,0,菌丝鞭
397,018D,-1,0,催吐孢云
398,018E,-1,0,沉睡孢云
399,018F,-1,0,嬉闹攻击
400,190,-1,0,热情律动
401,191,-1,0,狂热击
402,192,-1,0,加速
403,193,-1,0,帝国式强壮剂
404,194,-1,0,帝国式兴奋剂
405,195,-1,0,投弹
406,196,-1,0,投弹
407,197,-1,0,爆竹雨
408,198,-1,0,狂野喧嚣
409,199,-1,0,毒滴牙
410,019A,-1,0,石化凝视
411,019B,-1,0,后翻
412,019C,-1,0,圆尾扫
413,019D,-1,0,火球
414,019E,-1,0,杂音
415,019F,-1,0,爆裂尾
416,01A0,-1,0,金口舌
417,01A1,-1,0,龟足踏
418,01A2,-1,0,甲壳强化
419,01A3,-1,0,侧身斩
420,01A4,-1,0,研磨石
421,01A5,-1,0,愤怒一击
422,01A6,-1,0,超猛击
423,01A7,-1,0,风暴将至
424,01A8,-1,0,敏捷阵风
425,01A9,-1,0,反射
426,01AA,-1,0,赋火
427,01AB,-1,0,赋冰
428,01AC,-1,0,赋风
429,01AD,-1,0,赋土
430,01AE,-1,0,赋雷
431,01AF,-1,0,赋水
432,01B0,-1,0,吸血
440,01B8,-1,0,顶枝冲压
441,01B9,-1,0,巨木龙卷
442,01BA,-1,0,橡果炸弹
443,01BB,-1,0,岩石骷髅
444,01BC,-1,0,巨石霹雳
445,01BD,-1,0,沙尘喷射
446,01BE,-1,0,雷鸣吐息
447,01BF,-1,0,登場
448,01C0,-1,0,水浪吐息
449,01C1,-1,0,怪异光
450,01C2,-1,0,惊奇光
451,01C3,-1,0,攻撃
452,01C4,-1,0,热风
453,01C5,-1,0,烈焰焚烧
454,01C6,-1,0,火神爆裂
455,01C7,-1,0,地火喷发
456,01C8,-1,0,光辉炎柱
457,01C9,-1,0,深红旋风
458,01CA,-1,0,地狱之火炎
459,01CB,-1,0,イフリート：ジャンプ
460,01CC,-1,0,イフリート：着地
461,01CD,-1,0,イフリート：炎獄の楔召喚
462,01CE,-1,0,イフリート：角復活
463,01CF,-1,0,イフリート：怒りオン
464,01D0,-1,0,炎獄の楔：出現
465,01D1,-1,0,炎獄の楔：死亡
474,01DA,-1,0,蛮勇
475,01DB,-1,0,三连击
476,01DC,-1,0,步法
477,01DD,-1,0,直击要害
478,01DE,-1,0,后手冲击
479,01DF,-1,0,草木荣枯
480,1,-1,0,光合成
481,10,-1,0,光呼吸
482,100,-1,0,平原震裂
483,1000,-1,0,岩石崩溃
484,10000,-1,0,石灰化
485,100000,-1,0,汎用：詩人技：回避アップ歌
486,1000000,-1,0,汎用：詩人技：攻撃アップ歌
487,10000000,-1,0,汎用：詩人技：防御アップ歌
488,100000000,-1,0,寒毒接触
489,1000000000,-1,0,甜钢
490,01EA,-1,0,石火豪拳
491,01EB,-1,0,勃然大怒
492,01EC,-1,0,贯穿箭
493,01ED,-1,0,汎用：巴術技：単体スロウ
494,01EE,-1,0,汎用：巴術技：単体防御DOWN
495,01EF,-1,0,合掌
496,01F0,-1,0,扬沙
497,01F1,-1,0,猛撞
498,01F2,-1,0,寒霜凝视
499,01F3,-1,0,石化凝视
500,01F4,-1,0,狂奔
501,01F5,-1,0,五十针刺
502,01F6,-1,0,百针刺
503,01F7,-1,0,千针刺
504,01F8,-1,0,猛锤喙
505,01F9,-1,0,石化吐息
506,01FA,-1,0,麻痹吐息
507,01FB,-1,0,剧毒吐息
508,01FC,-1,0,催眠吐息
509,01FD,-1,0,狂吠
510,01FE,-1,0,纠缠咬
511,01FF,-1,0,嗜血咬
512,200,-1,0,诅咒视线
513,201,-1,0,恐怖视线
514,202,-1,0,5级石化
515,203,-1,0,硬质化
516,204,-1,0,甲壳破裂
517,205,-1,0,火龙卷
518,206,-1,0,洒落雷
519,207,-1,0,雷牙
520,208,-1,0,冲顶
521,209,-1,0,地震嚎
522,020A,-1,0,羊毛脂
523,020B,-1,0,捕猎钳
524,020C,-1,0,酸液喷射
525,020D,-1,0,钻头炮
526,020E,-1,0,陶瓷合金钻头
527,020F,-1,0,过载
528,210,-1,0,黄沙吐息
529,211,-1,0,沙暴
530,212,-1,0,剧毒吐息
531,213,-1,0,大地崩裂
532,214,-1,0,地震
533,215,-1,0,沙柱
534,216,-1,0,巨剑
535,217,-1,0,强力打击
536,218,-1,0,抗魔咒
537,219,-1,0,魔导激光
538,021A,-1,0,过热
539,021B,-1,0,排气
540,021C,-1,0,魔导结界
541,021D,-1,0,啃咬
542,021E,-1,0,海浪飞扬
543,021F,-1,0,尘土飞扬
544,220,-1,0,狂食
545,221,-1,0,粉碎冲击
546,222,-1,0,地层断裂
547,223,-1,0,地层断裂
548,224,-1,0,喉歌
549,225,-1,0,洪亮巨响
550,226,-1,0,超级突进
551,227,-1,0,泥土外衣
552,228,-1,0,脊针刺
553,229,-1,0,铁甲
554,022A,-1,0,收束手榴弹
555,022B,-1,0,水炮
556,022C,-1,0,默水球
557,022D,-1,0,撕抓
558,022E,-1,0,毒液猛咬
559,022F,-1,0,巨龙吐息
560,230,-1,0,花岗岩雨
561,231,-1,0,回旋踢
562,232,-1,0,地爆弹
563,233,-1,0,猛毒粘液
564,234,-1,0,空降
565,235,-1,0,カラードラゴン：飛び立ち消滅
566,236,-1,0,泡泡吐息
567,237,-1,0,大剪钳
568,238,-1,0,泡泡浴
569,239,-1,0,蟹甲流
570,023A,-1,0,猛啄
571,023B,-1,0,禽臭
572,023C,-1,0,馊嗝
573,023D,-1,0,投掷沙丁鱼
574,023E,-1,0,反哺
575,023F,-1,0,击倒
576,240,-1,0,吸气
577,241,-1,0,グゥーブー：飲み込む
578,242,-1,0,グゥーブー：吐きだす
579,243,-1,0,发霉喷嚏
580,244,-1,0,患病喷嚏
581,245,-1,0,アトモス：吸い込み
582,246,-1,0,アトモス：吐きだし
583,247,-1,0,诡异视线
584,248,-1,0,腐烂吐息
585,249,-1,0,咒言
586,024A,-1,0,怨念
587,024B,-1,0,渗透
588,024C,-1,0,雷孢子
589,024D,-1,0,刺孢子
590,024E,-1,0,咩叫
591,024F,-1,0,冲撞
592,250,-1,0,摇篮曲
593,251,-1,0,芳香
594,252,-1,0,尖啸
595,253,-1,0,投石
596,254,-1,0,野蛮咆哮
597,255,-1,0,ドラゴン毒沼：発生ループ
598,256,-1,0,ドラゴン毒沼：消滅
599,257,-1,0,生命水
600,258,-1,0,骨灰
601,259,-1,0,号叫
602,025A,-1,0,哀叫
603,025B,-1,0,惊叫
604,025C,-1,0,臭气
605,025D,-1,0,甜气
606,025E,-1,0,藤鞭穿刺
607,025F,-1,0,防守策略
608,260,-1,0,切裂
609,261,-1,0,大手
610,262,-1,0,死亡之爪
611,263,-1,0,デスクロー：デスクロー解除
612,264,-1,0,碎骨拳
613,265,-1,0,落肘
614,266,-1,0,烧心
615,267,-1,0,无意
616,268,-1,0,火热
617,269,-1,0,狂热
618,026A,-1,0,双重碎击
619,026B,-1,0,毁灭毒针
620,026C,-1,0,狰狞劈砍
621,026D,-1,0,狰狞光环
622,026E,-1,0,荒芜新星
623,026F,-1,0,地狱葬送
624,270,-1,0,狰狞命运
625,271,-1,0,十吨横扫
626,272,-1,0,十吨回转
627,273,-1,0,百吨横扫
628,274,-1,0,百吨回转
629,275,-1,0,怒视
630,276,-1,0,野性
631,277,-1,0,眼魔之眼
632,278,-1,0,火鳞甲
641,281,-1,0,碎岩
642,282,-1,0,怒震
643,283,-1,0,山崩
644,284,-1,0,大地之重
645,285,-1,0,花岗岩牢狱
646,286,-1,0,タイタン：時限爆弾岩
647,287,-1,0,狰狞劈砍
648,288,-1,0,狰狞命运
649,289,-1,0,荒芜新星
650,028A,-1,0,地裂
651,028B,-1,0,大地粉碎
652,028C,-1,0,大地之怒
653,028D,-1,0,タイタン：心臓露出
654,028E,-1,0,タイタン：飛ぶ
655,028F,-1,0,タイタン：着地する
656,290,-1,0,烈风刃
657,291,-1,0,下行突风
658,292,-1,0,邪轮旋风
659,293,-1,0,螺旋气流
660,294,-1,0,寒风之歌
661,295,-1,0,寒风之啸
662,296,-1,0,大气爆发
663,297,-1,0,大龙卷风
664,298,-1,0,台风眼
665,299,-1,0,羽枪
666,029A,-1,0,热流
667,029B,-1,0,寒风之歌
668,029C,-1,0,海市蜃楼
669,029D,-1,0,狂野喧嚣
670,029E,-1,0,液体地狱
671,029F,-1,0,旋风
672,02A0,-1,0,毁灭毒针
673,02A1,-1,0,电磁学
674,02A2,-1,0,攻击
675,02A3,-1,0,火焰流
676,02A4,-1,0,火焰吐息
677,02A5,-1,0,自爆
678,02A6,-1,0,自爆
679,02A7,-1,0,轰炸
680,02A8,-1,0,破魔震
681,02A9,-1,0,凶眼注目
682,02AA,-1,0,攻击
683,02AB,-1,0,苍白吐息
684,02AC,-1,0,ヒュドラ：首再生
685,02AD,-1,0,火球
686,02AE,-1,0,火球
687,02AF,-1,0,冰球
688,02B0,-1,0,冰球
689,02B1,-1,0,星光吐息
690,02B2,-1,0,抽星击
691,02B3,-1,0,勇猛的咆哮
692,02B4,-1,0,巨大抨击
693,02B5,-1,0,ヘカトンケイルリーダー：壁殴り
694,02B6,-1,0,愤怒的咆哮
695,02B7,-1,0,ヘカトンケイルメイジ：壁殴り
696,02B8,-1,0,汎用：逃げる
697,02B9,-1,0,震撼领域
698,02BA,-1,0,黏网
699,02BB,-1,0,蜘蛛：コチュー落下予兆
700,02BC,-1,0,蜘蛛：コチュー落下
701,02BD,-1,0,蛛网屏
702,02BE,-1,0,致命尾刺
703,02BF,-1,0,蜘蛛：毒エリア
704,02C0,-1,0,毒尾脱皮
705,02C1,-1,0,暗黑雾
706,02C2,-1,0,虚无灯
707,02C3,-1,0,虚空火炎
708,02C4,-1,0,ヒュドラ：右側首A破壊
709,02C5,-1,0,ヒュドラ：右側首B破壊
710,02C6,-1,0,ヒュドラ：左側首A破壊
711,02C7,-1,0,ヒュドラ：左側首B破壊
712,02C8,-1,0,ヒュドラ：右側首A復活
713,02C9,-1,0,ヒュドラ：右側首B復活
714,02CA,-1,0,ヒュドラ：左側首A復活
715,02CB,-1,0,ヒュドラ：左側首B復活
716,02CC,-1,0,猛者强击
717,02CD,-1,0,先锋剑
718,02CE,-1,0,盾牌猛击
719,02CF,-1,0,预警
720,02D0,-1,0,超压斧
721,02D1,-1,0,飘羽步
722,02D2,-1,0,精准刺
723,02D3,-1,0,箭雨
724,02D4,-1,0,消化
725,02D5,-1,0,流散
726,02D6,-1,0,流散
727,02D7,-1,0,流散
728,02D8,-1,0,流散
729,02D9,-1,0,汎用：詩人技：ヘヴィショット
730,02DA,-1,0,毒液飞散
731,02DB,-1,0,吸血
732,02DC,-1,0,吸引
733,02DD,-1,0,地火喷发
734,02DE,-1,0,光辉炎柱
735,02DF,-1,0,瘴气吐息
736,2,-1,0,黑暗波动
737,20,-1,0,戳刺
738,200,-1,0,电争
739,2000,-1,0,染血爪
740,20000,-1,0,恐怖眼
741,200000,-1,0,凯旋嚎叫
742,2000000,-1,0,黑色狂欢
743,20000000,-1,0,迷眼
744,200000000,-1,0,加速
745,2000000000,-1,0,暗荆棘
746,02EA,-1,0,失魂
749,02ED,-1,0,启示
750,02EE,-1,0,邪视
751,02EF,-1,0,混沌吐息
758,02F6,-1,0,黑云
759,02F7,-1,0,秽暗
760,02F8,-1,0,阴罚
762,02FA,-1,0,薄暮之刃
763,02FB,-1,0,断罪
764,02FC,-1,0,大爆炸
765,02FD,-1,0,超爆炸
766,02FE,-1,0,放电
767,02FF,-1,0,放电
768,300,-1,0,彗星
769,301,-1,0,飞散
770,302,-1,0,落雷
771,303,-1,0,大漩涡
772,304,-1,0,大漩涡
773,305,-1,0,野性利角
774,306,-1,0,ベヒーモス：二本足
775,307,-1,0,呵斥
776,308,-1,0,黄道陨石
777,309,-1,0,攻击
778,030A,-1,0,神枪昆古尼尔
779,030B,-1,0,玄钢缰绳
780,030C,-1,0,斩铁剑
781,030D,-1,0,飞石殿
782,030E,-1,0,悔恨殿
783,030F,-1,0,屠戮结
784,310,-1,0,迟缓殿
785,311,-1,0,英灵冲击
786,312,-1,0,斗气波动
817,331,-1,0,陆行鸟强击
818,332,-1,0,陆行鸟防御
819,333,-1,0,陆行鸟踢击
820,334,-1,0,陆行鸟后撞
821,335,-1,0,陆行鸟爆发
822,336,-1,0,陆行鸟冲刺
823,337,-1,0,陆行鸟猛啄
824,338,-1,0,陆行鸟裂斩
825,339,-1,0,陆行鸟医治
826,033A,-1,0,陆行鸟波涛
827,033B,-1,0,陆行鸟治疗
828,033C,-1,0,陆行鸟再生
829,033D,-1,0,百烈拳
830,033E,-1,0,汎用：絶対回避
831,033F,-1,0,コボルド：大型爆弾
832,340,-1,0,コボルド：範囲被ダメージカット
833,341,-1,0,コボルド：範囲被ダメージカット強
834,342,-1,0,跳冲刺
835,343,-1,0,奇袭
836,344,-1,0,シュポシェ池：出現予兆
837,345,-1,0,シュポシェ池：予兆解除
838,346,-1,0,シュポシェ池：出現
839,347,-1,0,引爆炸弹
840,348,-1,0,引爆大炸弹
854,356,-1,0,虚空爆炎
855,357,-1,0,虚空烈炎
856,358,-1,0,虚空暴雷
857,359,-1,0,投掷炸弹
858,035A,-1,0,二重刺
859,035B,-1,0,冰棘屏障
860,035C,-1,0,吸魂
861,035D,-1,0,醉拳地狱突
862,035E,-1,0,引爆小炸弹
863,035F,-1,0,栗子炸裂弹
864,360,-1,0,烈焰碎击
867,363,-1,0,召唤妖异
868,364,-1,0,诱惑
869,365,-1,0,冰寒雾气
870,366,-1,0,攻击
871,367,-1,0,攻击
872,368,-1,0,攻击
873,369,-1,0,攻击
874,036A,-1,0,攻击
875,036B,-1,0,攻击
876,036C,-1,0,攻击
877,036D,-1,0,攻击
878,036E,-1,0,攻击
879,036F,-1,0,攻击
880,370,-1,0,攻击
881,371,-1,0,攻击
882,372,-1,0,攻击
883,373,-1,0,攻击
884,374,-1,0,攻击
885,375,-1,0,攻击
886,376,-1,0,攻击
887,377,-1,0,攻击
888,378,-1,0,攻击
889,379,-1,0,攻击
890,037A,-1,0,攻击
891,037B,-1,0,攻击
892,037C,-1,0,攻击
893,037D,-1,0,攻击
894,037E,-1,0,攻击
895,037F,-1,0,攻击
896,380,-1,0,攻击
897,381,-1,0,攻击
898,382,-1,0,攻击
899,383,-1,0,攻击
900,384,-1,0,龙卷
901,385,-1,0,利爪
902,386,-1,0,火焰吐息
903,387,-1,0,重击
904,388,-1,0,嫩芽抽打
905,389,-1,0,嫩芽回旋
906,038A,-1,0,匍匐茎
907,038B,-1,0,小钢钳
908,038C,-1,0,FF11クラブ：泡ブレス
909,038D,-1,0,改锥
910,038E,-1,0,水墙
911,038F,-1,0,暗天球
912,390,-1,0,定罪
913,391,-1,0,痛苦鞭
914,392,-1,0,毒气壳
915,393,-1,0,熊爪
916,394,-1,0,绒毛羽
917,395,-1,0,狂风
918,396,-1,0,蜂尾针
919,397,-1,0,终极针
920,398,-1,0,远程爆破
921,399,-1,0,风切斩
922,039A,-1,0,和风蔽体
923,039B,-1,0,空翻
924,039C,-1,0,减速咒
925,039D,-1,0,FF12ミリアムガード：マップOBJ召喚武器投げ
926,039E,-1,0,FF12ミリアムガード：マップOBJ召喚4つ同時
927,039F,-1,0,黑暗蠢动
928,03A0,-1,0,黑暗
929,03A1,-1,0,边缘结界
930,03A2,-1,0,结界冲击
931,03A3,-1,0,毒波
932,03A4,-1,0,三连爪
933,03A5,-1,0,骇人嚎叫
934,03A6,-1,0,致命射线
935,03A7,-1,0,尾部横扫
936,03A8,-1,0,粉碎锐牙
937,03A9,-1,0,跺脚
938,03AA,-1,0,威吓
939,03AB,-1,0,站裂斩
940,03AC,-1,0,俯跪冲
941,03AD,-1,0,霉痰
942,03AE,-1,0,古菩的悲伤
943,03AF,-1,0,乱鞭
945,03B1,-1,0,锋利菜刀
946,03B2,-1,0,诅咒的危言
947,03B3,-1,0,大家的怨恨
948,03B4,-1,0,要害攻击
949,03B5,-1,0,诅咒的遗言
950,03B6,-1,0,吸气
951,03B7,-1,0,凶眼注目
952,03B8,-1,0,アーリマン：仲間を呼ぶ
953,03B9,-1,0,青磷柱
954,03BA,-1,0,火水
955,03BB,-1,0,巨石冲
956,03BC,-1,0,沙柱
957,03BD,-1,0,沙柱
958,03BE,-1,0,荒芜新星
959,03BF,-1,0,沙柱
960,03C0,-1,0,ガーゴイル：暗黒沼発動
961,03C1,-1,0,透明：ガーゴイル暗黒沼発生
962,03C2,-1,0,沥青海
963,03C3,-1,0,蛮勇
964,03C4,-1,0,生命水
965,03C5,-1,0,猛啄
966,03C6,-1,0,火炎
967,03C7,-1,0,冰结
968,03C8,-1,0,闪雷
969,03C9,-1,0,疾风
970,03CA,-1,0,飞石
971,03CB,-1,0,流水
972,03CC,-1,0,崩溃
973,03CD,-1,0,大地之重
974,03CE,-1,0,咬断神经
975,03CF,-1,0,撕裂喉咙
976,03D0,-1,0,蛙舌
977,03D1,-1,0,菌帽冲撞
978,03D2,-1,0,泥沼爆弹
979,03D3,-1,0,病患臭气
980,03D4,-1,0,泥球
981,03D5,-1,0,水浪吐息
982,03D6,-1,0,惊奇光
983,03D7,-1,0,呼唤
984,03D8,-1,0,火龙卷
985,03D9,-1,0,洒落雷
986,03DA,-1,0,改锥
987,03DB,-1,0,精神冲击
988,03DC,-1,0,吸血触
989,03DD,-1,0,超猛击
990,03DE,-1,0,音响炸弹
991,03DF,-1,0,虚张声势
992,3,-1,0,哥布林打击
993,30,-1,0,大火焰
994,300,-1,0,うろこトカゲ：雷属性ON
995,3000,-1,0,大放电
996,30000,-1,0,泡泡炸裂
997,300000,-1,0,暗中杀意
998,3000000,-1,0,暗天顶
999,30000000,-1,0,咬断神经
1000,300000000,-1,0,扬沙
1001,3000000000,-1,0,强传送
1002,03EA,-1,0,顶撞
1003,03EB,-1,0,锐铁暴风
1004,03EC,-1,0,毒液猛咬
1005,03ED,-1,0,超压斧
1006,03EE,-1,0,吃力跳跃
1007,03EF,-1,0,大爆炸
1008,03F0,-1,0,石肤
1009,03F1,-1,0,治疗
1010,03F2,-1,0,猛撞
1011,03F3,-1,0,洒落雷
1012,03F4,-1,0,双重碎击
1014,03F6,-1,0,酸雾
1015,03F7,-1,0,飞翼斩
1016,03F8,-1,0,激水
1017,03F9,-1,0,崩溃击
1018,03FA,-1,0,刺尾
1019,03FB,-1,0,台风
1020,03FC,-1,0,台风
1021,03FD,-1,0,炽热弥漫
1022,03FE,-1,0,寒霜吐息
1023,03FF,-1,0,寒冰覆盖
1024,400,-1,0,寒冰覆盖
1025,401,-1,0,白霜环绕
1026,402,-1,0,低温俯冲
1027,403,-1,0,空降
1028,404,-1,0,降雪
1029,405,-1,0,大砲：発射：成功
1030,406,-1,0,炽热弥漫
1031,407,-1,0,胡乱打
1032,408,-1,0,黄金爆发
1033,409,-1,0,黄金粉尘
1034,040A,-1,0,十吨横扫
1035,040B,-1,0,百吨横扫
1036,040C,-1,0,臭气
1037,040D,-1,0,藤鞭穿刺
1038,040E,-1,0,黏菌爆发
1039,040F,-1,0,黏菌发射
1040,410,-1,0,出芽
1041,411,-1,0,ベビーモルボル専用：AA/モルボル菌つき
1042,412,-1,0,黄金毒气
1043,413,-1,0,黄金毒气
1044,414,-1,0,谋杀洞
1045,415,-1,0,液化
1046,416,-1,0,液化
1047,417,-1,0,击退
1048,418,-1,0,虚空烈炎
1049,419,-1,0,闪雷直击
1050,041A,-1,0,闪雷风暴
1051,041B,-1,0,塌方
1052,041C,-1,0,爆炸
1056,420,-1,0,激励
1057,421,-1,0,毒液喷射
1059,423,-1,0,5级即死
1060,424,-1,0,涂油箭
1061,425,-1,0,原初的勇猛
1062,426,-1,0,原初的愤怒
1064,428,-1,0,苍天龙炎冲
1065,429,-1,0,勇战之誉
1066,042A,-1,0,坚韧之誉
1067,042B,-1,0,無敵の進撃マーチ（仮）
1068,042C,-1,0,爆炸波
1069,042D,-1,0,泡泡炸裂
1070,042E,-1,0,镇静之歌
1071,042F,-1,0,离子释放
1072,430,-1,0,诡异视线
1073,431,-1,0,尾部打击
1074,432,-1,0,天灾降临
1075,433,-1,0,瘴气压缩
1076,434,-1,0,疫病云
1077,435,-1,0,恐怖眼
1078,436,-1,0,精神瓦解
1079,437,-1,0,溃疡
1080,438,-1,0,鼓舞
1081,439,-1,0,播种
1082,043A,-1,0,召唤妖异
1083,043B,-1,0,虚空爆炎
1084,043C,-1,0,虚空烈炎
1085,043D,-1,0,虚空暴雷
1086,043E,-1,0,岩石崩溃
1087,043F,-1,0,平原震裂
1088,440,-1,0,破魔震
1089,441,-1,0,失明秘药
1090,442,-1,0,发霉喷嚏
1091,443,-1,0,炎症爆发
1092,444,-1,0,流星强击
1093,445,-1,0,波动冲击
1094,446,-1,0,波动弹
1095,447,-1,0,精神集中
1096,448,-1,0,精神集中
1097,449,-1,0,闪雷直击
1098,044A,-1,0,天外之灵
1099,044B,-1,0,染血剑
1100,044C,-1,0,定罪
1101,044D,-1,0,火焰吐息
1102,044E,-1,0,寒冰吐息
1103,044F,-1,0,雷电吐息
1104,450,-1,0,寒冰咆哮
1105,451,-1,0,雷电咆哮
1106,452,-1,0,寒冰眼
1107,453,-1,0,嘈杂的噪音
1108,454,-1,0,无序的和声
1109,455,-1,0,颚咬
1110,456,-1,0,乙酸信息素
1111,457,-1,0,沙尘旋风
1112,458,-1,0,大流沙
1113,459,-1,0,沙柱
1114,045A,-1,0,凶眼注目
1115,045B,-1,0,火水
1116,045C,-1,0,星图
1117,045D,-1,0,沉默
1118,045E,-1,0,麻痹
1119,045F,-1,0,减速
1120,460,-1,0,流水
1121,461,-1,0,巨石冲
1122,462,-1,0,碎骨拳
1123,463,-1,0,碎骨拳
1124,464,-1,0,落肘
1125,465,-1,0,双重碎击
1126,466,-1,0,强传送
1127,467,-1,0,蹂躏
1130,046A,-1,0,吃力跳跃
1131,046B,-1,0,火热
1132,046C,-1,0,地狱葬送
1133,046D,-1,0,超级炸弹
1135,046F,-1,0,撕裂斧
1136,470,-1,0,崩溃击
1137,471,-1,0,盾牌穿刺
1138,472,-1,0,冥狱之风
1139,473,-1,0,冥狱之门
1140,474,-1,0,榴散弹
1141,475,-1,0,穿甲弹
1142,476,-1,0,火焰弹
1143,477,-1,0,魔导飞弹
1144,478,-1,0,魔导飞弹
1145,479,-1,0,三角迷失斩
1146,047A,-1,0,无尽旋风斩
1147,047B,-1,0,雷光水面踢
1148,047C,-1,0,典雅女神枪
1149,047D,-1,0,炎兽心火击
1150,047E,-1,0,典雅女神连枪
1151,047F,-1,0,攻击命令
1152,480,-1,0,大锤横扫
1153,481,-1,0,神锤震碎
1154,482,-1,0,神锤回环
1155,483,-1,0,神锤冲天
1156,484,-1,0,过载回环
1157,485,-1,0,过载冲天
1158,486,-1,0,过载震碎
1159,487,-1,0,以眼还眼
1160,488,-1,0,振奋
1161,489,-1,0,石化凝视
1162,048A,-1,0,龙血
1163,048B,-1,0,腐肉
1164,048C,-1,0,精神镖
1165,048D,-1,0,要害攻击
1166,048E,-1,0,释放黏液
1167,048F,-1,0,以太波动
1168,490,-1,0,魔導ジャガーノート：GT攻撃
1169,491,-1,0,魔導ジャガーノート：前方扇範囲攻撃
1170,492,-1,0,均衡器
1171,493,-1,0,中和器
1172,494,-1,0,魔导光子炮
1173,495,-1,0,アルテマウェポン：アルテマ弾/生成
1174,496,-1,0,以太炸弹
1175,497,-1,0,扩散射线
1176,498,-1,0,魔导激光
1177,499,-1,0,魔导激光
1178,049A,-1,0,魔导激光
1179,049B,-1,0,青磷放射
1180,049C,-1,0,诱导射线
1181,049D,-1,0,坚实岩牢
