key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
20,"InstanceContentType#2",0,90,False,"music/ffxiv/BGM_Rade_01.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunsea/dunsea1d610/dunsea1d610",4543710,20,"Colosseum#0",False,"Käseheimnis wird nicht verraten zu Keinezeit!","Kho, wer lästigsteht in Weg, muss sterben!","BNpcBase#2547","Zugang zum Versteck-Vornebereich verschaffen","Indigohand muss selbsthaben Käse von Ganzewelt! Her mit Heimrezept!",22,0,0,50,0,53239,0,20,0,0,15069,23238,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,,0,50,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
21,"InstanceContentType#2",0,90,False,,"music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunwil/dunwil1d710/dunwil1d710",4569373,21,"Colosseum#0",False,"","","BNpcBase#1197","Der erste Übungsplatz! Na, wollt ihr euch mal gegen ein paar Marionetten versuchen?","Rennt in Deckung, meine Kleinen! Jetzt mach ich ernst!",21,0,0,50,0,52393,0,20,0,0,14858,22886,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,,0,50,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
22,"InstanceContentType#2",0,90,False,,"music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1d510/dunfst1d510",4574827,22,"Colosseum#0",False,"","","BNpcBase#2564","Den Friedensplatz erobern","Geschwächt hat mich der lange Schlaf ... Entkräftet ...",20,0,0,50,0,54930,0,20,0,0,15492,23943,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,,80,50,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
23,"InstanceContentType#2",0,90,False,"music/ffxiv/BGM_Dungeon_Lim_06.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunsea/dunsea1d510/dunsea1d510",4685110,23,"Colosseum#0",False,"","","BNpcBase#0","Sifakas besiegen","Tentakel und Fangarme des Aquadon besiegen",23,0,0,60,0,52984,0,25,0,0,15182,23239,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,,0,55,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
24,"InstanceContentType#2",0,90,False,"music/ffxiv/BGM_Dungeon_Gri_07.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1d610/dunfst1d610",4660222,24,"Colosseum#0",False,"","","BNpcBase#0","Die Bestattungskammer erobern","Aaaargh!",24,0,0,60,0,44620,0,25,0,0,13090,19753,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,,68,55,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
25,"InstanceContentType#2",0,90,False,"music/ffxiv/BGM_Rade_01.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunroc/dunroc1d210/dunroc1d210",4616677,25,"Colosseum#0",False,"","","BNpcBase#0","Gorynich bezwingen","Das ist das Ende der Einkesselungsstrategie ... und unseres auch!",25,0,0,60,0,49267,0,25,0,0,14252,21690,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,,15,55,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
26,"InstanceContentType#2",0,90,False,"music/ffxiv/BGM_Dungeon_Uru_07.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunwil/dunwil1d810/dunwil1d810",4877226,26,"Colosseum#0",False,"","","BNpcBase#0","Einen Sonnenstein finden","Rumpel ... Rumpel ...",28,0,0,70,0,60845,0,35,0,0,17322,26619,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,,75,60,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
27,"InstanceContentType#2",0,90,False,"music/ffxiv/BGM_Dungeon_Ish_04.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunroc/dunroc1d310/dunroc1d310",4725496,27,"Colosseum#0",False,"","","BNpcBase#0","Kleinen Schlüssel erbeuten","Fenrir besiegen",26,0,0,70,0,48676,0,35,0,0,14280,21548,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,,74,60,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
28,"InstanceContentType#2",0,90,False,"music/ffxiv/BGM_Dungeon_Lim_07.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunsea/dunsea1d710/dunsea1d710",4878743,28,"Colosseum#0",False,"","","BNpcBase#0","Karlabos besiegen","W-Wie konnte ich nur verfehlen!?
Verdammter Mist ...",27,0,0,70,0,45634,0,35,0,0,13521,20282,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,,7,60,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
29,"InstanceContentType#2",0,90,False,"music/ffxiv/BGM_Dungeon_Gri_08.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunfst/dunfst1d710/dunfst1d710",5018469,29,"Colosseum#0",False,"","","BNpcBase#0","Anchag besiegen","5 Sekunden bis zum Zusammenbruch ...",31,0,0,80,0,63719,0,50,0,0,18218,27922,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,,10,65,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
30,"InstanceContentType#2",0,90,False,"music/ffxiv/BGM_Dungeon_Lim_08.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunsea/dunsea1d810/dunsea1d810",4898011,30,"Colosseum#0",False,"","","BNpcBase#0","Tomberrys retten","Kranke machen krank, Bruder!
Jaaa, leiden werden sie!",30,0,0,80,0,56577,0,50,0,0,16431,24945,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,,3,65,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
31,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_DravaniaL_01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dundra/dundra2d310/dundra2d310",5330512,31,"Colosseum#0",False,"","","BNpcBase#3930","Die Dämonenbücherwand besiegen","Das Öl, es breitet sich aus! Welch feiger Trick!",44,6000,51000,0,0,177497,1368576,0,0,0,45693,68540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570240,,46,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
32,"InstanceContentType#2",0,90,False,"music/ffxiv/BGM_Dungeon_Mor_01.scd","music/ffxiv/BGM_System_WinLoop.scd","ffxiv/dunlak/dunlak1d110/dunlak1d110",5073636,32,"Colosseum#0",False,"","","BNpcBase#0","Rumpf der Agrius passieren","Fürwahr, Hydaelyn ist mit dir!",29,0,0,80,0,67015,0,50,0,0,19041,29296,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,278877,,101,65,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
33,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_Abaracia_01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunabr/dunabr2d210/dunabr2d210",5614685,33,"Colosseum#0",False,"","","BNpcBase#3740","Donnereier","Argh! Na-Vanu-eeh soll in Höllen schmoren!",46,0,0,30,0,91398,0,10,0,0,25968,39952,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,,85,40,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
34,"InstanceContentType#2",0,90,False,"","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunroc/dunroc2d210/dunroc2d210",5578485,34,"Colosseum#0",False,"","","BNpcBase#3642","Adelphel besiegen","Was?! Nein ... NEIN!",43,6000,41000,0,0,188201,1209790,0,0,0,53266,82044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504079,,51,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
35,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_MagicC_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunabr/dunabr2d310/dunabr2d310",5615552,35,"Colosseum#0",False,"","","BNpcBase#3434","Das zivile Ausstellungsdeck erobern","Sicherheitssystem beschädigt ... Dilatationsfunktion wird deaktiviert ...",47,0,0,30,0,93646,0,10,0,0,26531,40889,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,,84,40,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
36,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_IshSebu_01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunroc/dunroc2d110/dunroc2d110",5653695,36,"Colosseum#0",False,"","","BNpcBase#3409","Den Vorhof erkunden","Die Festung erklimmen",40,6000,18000,0,0,112869,772582,0,0,0,32185,49346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321909,,47,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
37,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_DravaniaH_01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dundra/dundra2d110/dundra2d110",5777405,37,"Colosseum#0",False,"","","BNpcBase#3798","Raskovnik besiegen","Nidhogg ... mein Liebster ... es ist ... vorbei ...",41,6000,24000,0,0,150141,893239,0,0,0,42120,65232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372183,,48,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
38,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_MagicC_01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunabr/dunabr2d110/dunabr2d110",5783033,38,"Colosseum#0",False,"","","BNpcBase#3823","Die Sektion für Prototypentests erobern","Test abgeschlossen. Ergebnis: Hervorragend. Subjekt zur Massenproduktion geeignet.",45,0,0,100,0,121739,0,60,0,0,18727,31213,43698,0,0,15,30,45,0,0,0,0,0,0,0,0,0,0,0,0,618200,,70,50,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
39,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_DravaniaC_01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/heavna/heavna33310/heavna33310",5724514,39,"Colosseum#0",False,"","","BNpcBase#3458","Den Schweif erobern","Erzittere vor meinem Brüllen!",42,6000,32000,0,0,170522,1051306,0,0,0,48028,74200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438044,,49,100,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
40,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_Sirius_Lighthouse.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunsea/dunsea1d910/dunsea1d910",5963638,40,"Colosseum#0",False,"","","BNpcBase#4576","Zum Ätherspeicher vordringen","Inkubatorraum 66 erobern",49,0,0,40,0,89900,0,15,0,0,25594,39328,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,,52,40,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
41,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_botanical_gardens.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dundra/dundra2d410/dundra2d410",6034561,41,"Colosseum#0",False,"","","BNpcBase#4658","Die Telmatologie erobern","Den Forschungsturm erobern",48,0,0,40,0,72670,0,15,0,0,21286,32149,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,,53,40,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
42,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_Komuda2.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunfst/dunfst1d810/dunfst1d810",6159126,140,"Colosseum#0",False,"","","BNpcBase#4747","Unglückselige Eier vernichten","Das ... darf nicht sein! Ich bin ... gescheitert ... ",51,0,0,50,0,78382,0,20,0,0,23104,34763,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,,72,45,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
43,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_DravaniaL_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dundra/dundra2d510/dundra2d510",6168797,141,"Colosseum#0",False,"","","BNpcBase#0","Das Manifest erobern","",50,0,0,50,0,80069,0,20,0,0,23527,35466,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,,71,45,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
44,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_DravaniaC_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dundra/dundra2d610/dundra2d610",6258659,171,"Colosseum#0",False,"","","BNpcBase#4954","Tiefe Gram erobern","Du hast dich tapfer geschlagen. Doch wie lange kannst du konzentriert bleiben?",52,0,0,60,0,92710,0,25,0,0,26687,40733,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,,83,45,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
45,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_Hullbreaker_Hard.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunsea/dunsea1da10/dunsea1da10",6245779,172,"Colosseum#0",False,"","","BNpcBase#0","Den Streichelzoo erobern","Da kommt euer Fresschen, meine Lieben! Haut rein!",53,0,0,60,0,96080,0,25,0,0,27530,42138,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,,82,45,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
46,"InstanceContentType#2",0,90,False,"music/ex1/BGM_EX1_Dungeon_Xelphatol.scd","music/ffxiv/BGM_System_WinLoop.scd","ex1/dunroc/dunroc2d310/dunroc2d310",6399476,182,"Colosseum#0",False,"","","BNpcBase#5272","Die Halbhöhle erreichen","Große Göttin, gibst du noch mal Kraft!",54,0,0,70,0,95575,0,35,0,0,27403,41926,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,618200,,91,45,"InstanceContentBuff#0","InstanceContent#0",0,-1,0,0,0,0,False,0,0
