ID,ID_HEX,ClassJob,ClassJobCategory,Name
855,0357,-1,0,Nichts-Feura
856,0358,-1,0,Nichts-Blitzga
857,0359,-1,0,Bombenwurf
858,035A,-1,0,Phlebotomie
859,035B,-1,0,Eisstachel
860,035C,-1,0,Seelensauger
861,035D,-1,0,Betrunkene Faust
862,035E,-1,0,Mini-Detonateur
863,035F,-1,0,Eichel-Armageddon
864,0360,-1,0,Flammender Schlag
867,0363,-1,0,Nichtsanrufung
868,0364,-1,0,Versuchung
869,0365,-1,0,Kalter Dunst
870,0366,-1,0,Attacke
871,0367,-1,0,Attacke
872,0368,-1,0,Attacke
873,0369,-1,0,Attacke
874,036A,-1,0,Attacke
875,036B,-1,0,Attacke
876,036C,-1,0,Attacke
877,036D,-1,0,Attacke
878,036E,-1,0,Attacke
879,036F,-1,0,Attacke
880,0370,-1,0,Attacke
881,0371,-1,0,Attacke
882,0372,-1,0,Attacke
883,0373,-1,0,Attacke
884,0374,-1,0,Attacke
885,0375,-1,0,Attacke
886,0376,-1,0,Attacke
887,0377,-1,0,Attacke
888,0378,-1,0,Attacke
889,0379,-1,0,Attacke
890,037A,-1,0,Attacke
891,037B,-1,0,Attacke
892,037C,-1,0,Attacke
893,037D,-1,0,Attacke
894,037E,-1,0,Attacke
895,037F,-1,0,Attacke
896,0380,-1,0,Attacke
897,0381,-1,0,Attacke
898,0382,-1,0,Attacke
899,0383,-1,0,Attacke
900,0384,-1,0,Tornado
901,0385,-1,0,Prankenhieb
902,0386,-1,0,Flammenatem
903,0387,-1,0,Ausholen
904,0388,-1,0,Sprossenklatsche
905,0389,-1,0,Sprossendreher
906,038A,-1,0,Stolon
907,038B,-1,0,Kleine Klaue
908,038C,-1,0,Schaumschwall
909,038D,-1,0,Schraubenzieher
910,038E,-1,0,Wasserwand
911,038F,-1,0,Dunkler Orbis
912,0390,-1,0,Seelenpein
913,0391,-1,0,Geißelung
914,0392,-1,0,Gasgranate
915,0393,-1,0,Bärenpranke
916,0394,-1,0,Filoplumage
917,0395,-1,0,Böe
918,0396,-1,0,Heftiger Stich
919,0397,-1,0,Schlussstich
920,0398,-1,0,Vorschnellen
921,0399,-1,0,Windsense
922,039A,-1,0,Zephyrmantel
923,039B,-1,0,Überschlag
924,039C,-1,0,Ruheruf
925,039D,-1,0,FF12ミリアムガード：マップOBJ召喚武器投げ
926,039E,-1,0,FF12ミリアムガード：マップOBJ召喚4つ同時
927,039F,-1,0,Kriechende Schatten
928,03A0,-1,0,Dunkelung
929,03A1,-1,0,Gratlinie
930,03A2,-1,0,Grenzimpuls
931,03A3,-1,0,Mahd
932,03A4,-1,0,Dreischnitt
933,03A5,-1,0,Furchtbares Brüllen
934,03A6,-1,0,Tödlicher Strahl
935,03A7,-1,0,Schwanzschlag
936,03A8,-1,0,Zermalmen
937,03A9,-1,0,Einstampfen
938,03AA,-1,0,Drohen
939,03AB,-1,0,Erhobene Schere
940,03AC,-1,0,Lauernde Klaue
941,03AD,-1,0,Verwesungsphlegma
942,03AE,-1,0,Grimmige Goobbue
943,03AF,-1,0,Amorphe Dresche
945,03B1,-1,0,Blankes Messer
946,03B2,-1,0,Worte Des Verderbens
947,03B3,-1,0,Jedermanns Groll
948,03B4,-1,0,Halsstich
949,03B5,-1,0,Bittere Flüche
950,03B6,-1,0,Inhalieren
951,03B7,-1,0,Augen Auf Mich
952,03B8,-1,0,アーリマン：仲間を呼ぶ
953,03B9,-1,0,Erdseim-Säule
954,03BA,-1,0,Feuerwasser
955,03BB,-1,0,Felswurf
956,03BC,-1,0,Sandsäule
957,03BD,-1,0,Sandsäule
958,03BE,-1,0,Desolation
959,03BF,-1,0,Sandsäule
960,03C0,-1,0,Pech-See
961,03C1,-1,0,透明：ガーゴイル暗黒沼発生
962,03C2,-1,0,Pech-See
963,03C3,-1,0,Barbarenzorn
964,03C4,-1,0,Aqua Vitae
965,03C5,-1,0,Picken
966,03C6,-1,0,Feuer
967,03C7,-1,0,Eis
968,03C8,-1,0,Blitz
969,03C9,-1,0,Wind
970,03CA,-1,0,Stein
971,03CB,-1,0,Wasser
972,03CC,-1,0,Kollaps
973,03CD,-1,0,Gaias Gewicht
974,03CE,-1,0,Nervenfetzer
975,03CF,-1,0,Genickbrecher
976,03D0,-1,0,Hüpfer
977,03D1,-1,0,Schwammschlag
978,03D2,-1,0,Morastloch
979,03D3,-1,0,Absonderung
980,03D4,-1,0,Morastblase
981,03D5,-1,0,Wasserodem
982,03D6,-1,0,Greller Schein
983,03D7,-1,0,Herbeipfeifen
984,03D8,-1,0,Brennender Zyklon
985,03D9,-1,0,Blitzschauer
986,03DA,-1,0,Schraubenzieher
987,03DB,-1,0,Geiststoß
988,03DC,-1,0,Schwächende Berührung
989,03DD,-1,0,Volltreffer
990,03DE,-1,0,Schallender Rauch
991,03DF,-1,0,Windei
992,03E0,-1,0,Goblin-Attacke
993,03E1,-1,0,Verbrannte Erde
994,03E2,-1,0,うろこトカゲ：雷属性ON
995,03E3,-1,0,Elektrisieren
996,03E4,-1,0,Platzende Blase
997,03E5,-1,0,Grausame Absicht
998,03E6,-1,0,Dunkles Gewölbe
999,03E7,-1,0,Nervenfetzer
1000,03E8,-1,0,Sandwerfer
1001,03E9,-1,0,Datelepo
1002,03EA,-1,0,Vollekanne
1003,03EB,-1,0,Eisensturm
1004,03EC,-1,0,Maulschnapper
1005,03ED,-1,0,Kahlrodung
1006,03EE,-1,0,Mühsamer Hopser
1007,03EF,-1,0,Detonator
1008,03F0,-1,0,Steinhaut
1009,03F1,-1,0,Vita
1010,03F2,-1,0,Bodenwelle
1011,03F3,-1,0,Blitzschauer
1012,03F4,-1,0,Schmetterfäuste
1014,03F6,-1,0,Säurenebel
1015,03F7,-1,0,Flügelschnitt
1016,03F8,-1,0,Aquara
1017,03F9,-1,0,Kollabieren
1018,03FA,-1,0,Stachelschweif
1019,03FB,-1,0,Taifun
1020,03FC,-1,0,Taifun
1021,03FD,-1,0,Feuerschweif
1022,03FE,-1,0,Frostiger Atem
1023,03FF,-1,0,Eisscholle
1024,0400,-1,0,Eisscholle
1025,0401,-1,0,Frostkalter Reif
1026,0402,-1,0,Kauterisieren
1027,0403,-1,0,Aufsetzer
1028,0404,-1,0,Schneefall
1029,0405,-1,0,大砲：発射：成功
1030,0406,-1,0,Feuerschweif
1031,0407,-1,0,Auspeitschung
1032,0408,-1,0,Goldrausch
1033,0409,-1,0,Goldstaub
1034,040A,-1,0,10-Tonzen-Hieb
1035,040B,-1,0,100-Tonzen-Hieb
1036,040C,-1,0,Schlechter Atem
1037,040D,-1,0,Rankenstich
1038,040E,-1,0,Klebrige Schleuder
1039,040F,-1,0,Klettenpilz
1040,0410,-1,0,Keimung
1041,0411,-1,0,ベビーモルボル専用：AA/モルボル菌つき
1042,0412,-1,0,Goldgallendünste
1043,0413,-1,0,Goldgallendünste
1044,0414,-1,0,Mörderloch
1045,0415,-1,0,Verflüssigen
1046,0416,-1,0,Verflüssigen
1047,0417,-1,0,Vorstoß
1048,0418,-1,0,Nichts-Feura
1049,0419,-1,0,Donnerschlag
1050,041A,-1,0,Donnersturm
1051,041B,-1,0,Begraben
1052,041C,-1,0,Einschlag
1056,0420,-1,0,Beseelung
1057,0421,-1,0,Vasokonstriktor
1059,0423,-1,0,Todesstufe 5
1060,0424,-1,0,Ölpfeil
1061,0425,-1,0,Urflackern
1062,0426,-1,0,Urlöschen
1064,0428,-1,0,Drachen-Odem
1065,0429,-1,0,Lob Des Kämpen
1066,042A,-1,0,Stimme Der Stärke
1067,042B,-1,0,Marsch Ohne Rücksicht
1068,042C,-1,0,Stoßwelle
1069,042D,-1,0,Platzende Blasen
1070,042E,-1,0,Sanfter Gesang
1071,042F,-1,0,Plasmaausstoß
1072,0430,-1,0,Schiefer Blick
1073,0431,-1,0,Schwanzfetzer
1074,0432,-1,0,Imminente Katastrophe
1075,0433,-1,0,Tanz Der Pestilenz
1076,0434,-1,0,Beulenladung
1077,0435,-1,0,Terrorauge
1078,0436,-1,0,Seelenschmelze
1079,0437,-1,0,Geschwür
1080,0438,-1,0,Reanimieren
