ID,ID_HEX,ClassJob,ClassJobCategory,Name
479,01DF,-1,0,Hauts Et Bas
480,01E0,-1,0,Photosynthèse
481,01E1,-1,0,Photorespiration
482,01E2,-1,0,Brise-plaine
483,01E3,-1,0,Éboulement
484,01E4,-1,0,Calcification
485,01E5,-1,0,汎用：詩人技：回避アップ歌
486,01E6,-1,0,汎用：詩人技：攻撃アップ歌
487,01E7,-1,0,汎用：詩人技：防御アップ歌
488,01E8,-1,0,Caresse Empoisonnée
489,01E9,-1,0,Douceur Du Fer
490,01EA,-1,0,Dévastation
491,01EB,-1,0,Fulminement
492,01EC,-1,0,Flèche Perçante
493,01ED,-1,0,汎用：巴術技：単体スロウ
494,01EE,-1,0,汎用：巴術技：単体防御DOWN
495,01EF,-1,0,Désorientation
496,01F0,-1,0,Jet De Sable
497,01F1,-1,0,Charge Physique
498,01F2,-1,0,Regard Tétanisant
499,01F3,-1,0,Regard Pétrifiant
500,01F4,-1,0,Course Folle
501,01F5,-1,0,50 Aiguilles
502,01F6,-1,0,100 Aiguilles
503,01F7,-1,0,1000 Aiguilles
504,01F8,-1,0,Bec Marteau
505,01F9,-1,0,Pétrihaleine
506,01FA,-1,0,Haleine Engourdissante
507,01FB,-1,0,Haleine Empoisonnée
508,01FC,-1,0,Haleine Soporifique
509,01FD,-1,0,Hurlement
510,01FE,-1,0,Morsure Fétide
511,01FF,-1,0,Morsure Vampirique
512,0200,-1,0,Regard Maudit
513,0201,-1,0,Regard Terrifiant
514,0202,-1,0,Pétrification Niveau 5
515,0203,-1,0,Vulcanisation
516,0204,-1,0,Éclatement
517,0205,-1,0,Cyclone Brûlant
518,0206,-1,0,Électrocution Terrestre
519,0207,-1,0,Croc électrique
520,0208,-1,0,Coup De Tête
521,0209,-1,0,Cri Sismique
522,020A,-1,0,Lanoline
523,020B,-1,0,Mâchoires Piégeantes
524,020C,-1,0,Jet D'acide
525,020D,-1,0,Canon-foreur
526,020E,-1,0,Forage De Cermet
527,020F,-1,0,Surcharge
528,0210,-1,0,Souffle De Sable
529,0211,-1,0,Tempête De Sable
530,0212,-1,0,Haleine Empoisonnée
531,0213,-1,0,Brisement De Terre
532,0214,-1,0,Tremblement De Terre
533,0215,-1,0,Pilier De Sable
534,0216,-1,0,Grande épée
535,0217,-1,0,Grande Frappe
536,0218,-1,0,Perturbateur
537,0219,-1,0,Rayon Magitek
538,021A,-1,0,Surchauffe
539,021B,-1,0,Échappement
540,021C,-1,0,Champ Magitek
541,021D,-1,0,Grignotement
542,021E,-1,0,Aspersion Marine
543,021F,-1,0,Aspersion De Sable
544,0220,-1,0,Frénésie Vorace
545,0221,-1,0,Pilon Pulvérisant
546,0222,-1,0,Fissure Sismique
547,0223,-1,0,Fissure Sismique
548,0224,-1,0,Khoomii
549,0225,-1,0,Éruption Sonore
550,0226,-1,0,Encierro
551,0227,-1,0,Pelage De Terre
552,0228,-1,0,Jet D'épines
553,0229,-1,0,Bénédiction Du Titan
554,022A,-1,0,Colère Du Titan
555,022B,-1,0,Canon D'eau
556,022C,-1,0,Hydroballe
557,022D,-1,0,Lacération
558,022E,-1,0,Claquement Baveux
559,022F,-1,0,Souffle De Dragon
560,0230,-1,0,Pluie De Granite
561,0231,-1,0,Coup De Pied Tournant
562,0232,-1,0,Explosion Du Sol
563,0233,-1,0,Vomi Toxique
564,0234,-1,0,Atterrissage
565,0235,-1,0,カラードラゴン：飛び立ち消滅
566,0236,-1,0,Averse De Bulles
567,0237,-1,0,Grosses Pinces
568,0238,-1,0,Bain De Bulles
569,0239,-1,0,Bave De Crabe
570,023A,-1,0,Picorage
571,023B,-1,0,Odeur Nauséabonde
572,023C,-1,0,Rot Rance
573,023D,-1,0,Sardine Volante
574,023E,-1,0,Dégorgement
575,023F,-1,0,Écrasement
576,0240,-1,0,Inhalation
577,0241,-1,0,Avale
578,0242,-1,0,Crache
579,0243,-1,0,Éternuement Moisi
580,0244,-1,0,Éternuement Maladif
581,0245,-1,0,Trou Noir
582,0246,-1,0,Trou De Ver
583,0247,-1,0,Regard Intense
584,0248,-1,0,Haleine Pourrie
585,0249,-1,0,Maléfice
586,024A,-1,0,Malveillance
587,024B,-1,0,Imprégnation
588,024C,-1,0,Tentacules Paralysants
589,024D,-1,0,Tentacules Irritants
590,024E,-1,0,Bêlement
591,024F,-1,0,Derrière Laineux
592,0250,-1,0,Berceuse
593,0251,-1,0,Bouquet Floral
594,0252,-1,0,Cri
595,0253,-1,0,Catapulte
596,0254,-1,0,Beuglement Bestial
597,0255,-1,0,ドラゴン毒沼：発生ループ
598,0256,-1,0,ドラゴン毒沼：消滅
599,0257,-1,0,Aqua Vitae
600,0258,-1,0,Poudre D'os
601,0259,-1,0,Claquement De Bec
602,025A,-1,0,Hurlement Aspirant
603,025B,-1,0,Beuglement
604,025C,-1,0,Mauvaise Haleine
605,025D,-1,0,Douce Haleine
606,025E,-1,0,Sarment Empalant
607,025F,-1,0,Manœuvre De Défense
608,0260,-1,0,Déchiquetage
609,0261,-1,0,La Main
610,0262,-1,0,Étreinte Mortelle
611,0263,-1,0,デスクロー：デスクロー解除
612,0264,-1,0,Direct
613,0265,-1,0,Descente De Coude
614,0266,-1,0,Brûlures D'estomac
615,0267,-1,0,Distraction
616,0268,-1,0,Mains Brûlantes
617,0269,-1,0,Cornes Brûlantes
618,026A,-1,0,Double Fracas
619,026B,-1,0,Queue Corrompue
620,026C,-1,0,Couperet Funeste
621,026D,-1,0,Halo Funeste
622,026E,-1,0,Affliction
623,026F,-1,0,Envoyé Des Enfers
624,0270,-1,0,Destin Funeste
625,0271,-1,0,Fauche De 10 Tonz
626,0272,-1,0,Swing De 10 Tonz
627,0273,-1,0,Fauche De 100 Tonz
628,0274,-1,0,Swing De 100 Tonz
629,0275,-1,0,Regard Noir
630,0276,-1,0,Instinct Animal
631,0277,-1,0,Œil De L'observateur
632,0278,-1,0,Écailles Incandescentes
641,0281,-1,0,Casse-roc
642,0282,-1,0,Tumulte
643,0283,-1,0,Casse-montagnes
644,0284,-1,0,Poids De La Terre
645,0285,-1,0,Jeté De Rocs
646,0286,-1,0,Jeté De Blocs
647,0287,-1,0,Couperet Funeste
648,0288,-1,0,Destin Funeste
649,0289,-1,0,Affliction
650,028A,-1,0,Glissement De Terrain
651,028B,-1,0,Broie-terre
652,028C,-1,0,Fureur Tellurique
653,028D,-1,0,タイタン：心臓露出
654,028E,-1,0,タイタン：飛ぶ
655,028F,-1,0,タイタン：着地する
656,0290,-1,0,Lame De Vent
657,0291,-1,0,Rafale Descendante
658,0292,-1,0,Roue Mauvaise
659,0293,-1,0,Sillage
660,0294,-1,0,Chant Du Mistral
661,0295,-1,0,Cri Du Mistral
662,0296,-1,0,Rafale Aérienne
663,0297,-1,0,Grand Tourbillon
664,0298,-1,0,Œil Du Cyclone
665,0299,-1,0,Lance De Plume
666,029A,-1,0,Tumulte Thermique
667,029B,-1,0,Chant Du Mistral
668,029C,-1,0,Mirage
669,029D,-1,0,Crécelle Sauvage
670,029E,-1,0,Enfer Liquide
671,029F,-1,0,Grande Trombe
672,02A0,-1,0,Queue Corrompue
673,02A1,-1,0,Électromagnétisme
674,02A2,-1,0,Attaque
675,02A3,-1,0,Courants De Feu
676,02A4,-1,0,Pyrosouffle
677,02A5,-1,0,Auto-destruction
678,02A6,-1,0,Auto-destruction
679,02A7,-1,0,Canon De Mana
680,02A8,-1,0,Oblitération
681,02A9,-1,0,Œil Sur Moi
682,02AA,-1,0,Attaque
683,02AB,-1,0,Souffle Blanc
684,02AC,-1,0,ヒュドラ：首再生
685,02AD,-1,0,Boule De Flammes
686,02AE,-1,0,Boule De Flammes
687,02AF,-1,0,Boule De Glace
688,02B0,-1,0,Boule De Glace
689,02B1,-1,0,Souffle Radiant
690,02B2,-1,0,バジリスク：尻尾攻撃
691,02B3,-1,0,Cri Cannibale
692,02B4,-1,0,Coup Colossal
693,02B5,-1,0,ヘカトンケイルリーダー：壁殴り
694,02B6,-1,0,Cri Vigoureux
695,02B7,-1,0,ヘカトンケイルメイジ：壁殴り
696,02B8,-1,0,汎用：逃げる
697,02B9,-1,0,Secousse Tellurique
698,02BA,-1,0,Toile Gluante
699,02BB,-1,0,蜘蛛：コチュー落下予兆
700,02BC,-1,0,蜘蛛：コチュー落下
701,02BD,-1,0,Écran De Soie
702,02BE,-1,0,Transpercement Mortel
703,02BF,-1,0,蜘蛛：毒エリア
704,02C0,-1,0,Mue De La Queue
705,02C1,-1,0,Brume Funèbre
706,02C2,-1,0,Lanterne Du Néant
707,02C3,-1,0,Feu Du Néant
708,02C4,-1,0,ヒュドラ：右側首A破壊
709,02C5,-1,0,ヒュドラ：右側首B破壊
710,02C6,-1,0,ヒュドラ：左側首A破壊
711,02C7,-1,0,ヒュドラ：左側首B破壊
712,02C8,-1,0,ヒュドラ：右側首A復活
713,02C9,-1,0,ヒュドラ：右側首B復活
714,02CA,-1,0,ヒュドラ：左側首A復活
715,02CB,-1,0,ヒュドラ：左側首B復活
716,02CC,-1,0,Tir Furieux
717,02CD,-1,0,Lame Rapide
718,02CE,-1,0,Coup De Bouclier
719,02CF,-1,0,Sentinelle
720,02D0,-1,0,Domination
721,02D1,-1,0,Pieds Légers
722,02D2,-1,0,Percée Véritable
723,02D3,-1,0,Rafale Impitoyable
724,02D4,-1,0,Digestion
725,02D5,-1,0,Dispersion De Liquide
726,02D6,-1,0,Dispersion De Liquide
727,02D7,-1,0,Dispersion De Liquide
728,02D8,-1,0,Dispersion De Liquide
729,02D9,-1,0,汎用：詩人技：ヘヴィショット
730,02DA,-1,0,Gousse Explosive
731,02DB,-1,0,Suceur De Sang
732,02DC,-1,0,Doigts De Soie
733,02DD,-1,0,Éruption
734,02DE,-1,0,Panache Radiant
735,02DF,-1,0,Souffle Miasmatique
736,02E0,-1,0,Vague De Ténèbres
737,02E1,-1,0,Charge
738,02E2,-1,0,Rixe électrique
739,02E3,-1,0,Griffe Sanglante
740,02E4,-1,0,Œil De La Terreur
741,02E5,-1,0,Rugissement Triomphant
742,02E6,-1,0,Réjouissance Noire
743,02E7,-1,0,Jet De Boue
744,02E8,-1,0,Hâte
745,02E9,-1,0,Épine Ténébreuse
746,02EA,-1,0,Assombrissement Des âmes
749,02ED,-1,0,Apocalypse
750,02EE,-1,0,Œil Maléfique
751,02EF,-1,0,Souffle Chaotique
758,02F6,-1,0,Nuage Noir
759,02F7,-1,0,Pénombre Accablante
760,02F8,-1,0,Nubem Horribilis
762,02FA,-1,0,Lame Crépusculaire
763,02FB,-1,0,Knout
764,02FC,-1,0,Explosion
765,02FD,-1,0,Fulmination
766,02FE,-1,0,Décharge électrostatique
767,02FF,-1,0,Décharge électrostatique
768,0300,-1,0,Comète
769,0301,-1,0,Éclats Cosmique
770,0302,-1,0,Éclair
771,0303,-1,0,Charybde
772,0304,-1,0,Charybde
773,0305,-1,0,Corne Sauvage
774,0306,-1,0,ベヒーモス：二本足
775,0307,-1,0,Écrabouillement
776,0308,-1,0,Météore écliptique
777,0309,-1,0,Attaque
778,030A,-1,0,Gungnir
779,030B,-1,0,Rênes De Sombracier
780,030C,-1,0,Zantetsuken
781,030D,-1,0,Hall De Pierres
782,030E,-1,0,Hall Du Chagrin
783,030F,-1,0,Valknut
784,0310,-1,0,Hall De Plomb
785,0311,-1,0,Einherjar
786,0312,-1,0,Désespérance
817,0331,-1,0,Choco-frappe
818,0332,-1,0,Choco-garde
819,0333,-1,0,Choco-serres
820,0334,-1,0,Choco-saut
821,0335,-1,0,Choco-explosion
822,0336,-1,0,Choco-ruée
823,0337,-1,0,Choco-bec
824,0338,-1,0,Choco-taillade
825,0339,-1,0,Choco-médica
826,033A,-1,0,Choco-ardeur
827,033B,-1,0,Choco-soin
828,033C,-1,0,Choco-récup
829,033D,-1,0,Cent Poings
830,033E,-1,0,汎用：絶対回避
831,033F,-1,0,コボルド：大型爆弾
832,0340,-1,0,コボルド：範囲被ダメージカット
833,0341,-1,0,コボルド：範囲被ダメージカット強
834,0342,-1,0,Percée Bondissante
835,0343,-1,0,Embuscade
836,0344,-1,0,シュポシェ池：出現予兆
837,0345,-1,0,シュポシェ池：予兆解除
838,0346,-1,0,シュポシェ池：出現
839,0347,-1,0,Détonation
840,0348,-1,0,Détonation Massive
854,0356,-1,0,Méga Feu Du Néant
855,0357,-1,0,Extra Feu Du Néant
856,0358,-1,0,Méga Foudre Du Néant
857,0359,-1,0,Bombardement
858,035A,-1,0,Double Percée
859,035B,-1,0,Pointes De Glace
860,035C,-1,0,Aspiration D'âme
861,035D,-1,0,Poings Ivres
862,035E,-1,0,Mini-détonation
863,035F,-1,0,Gland Apocalyptique
864,0360,-1,0,Fracassement Flamboyant
867,0363,-1,0,Appel Du Néant
868,0364,-1,0,Séduction
869,0365,-1,0,Brume Glacée
870,0366,-1,0,Attaque
871,0367,-1,0,Attaque
872,0368,-1,0,Attaque
873,0369,-1,0,Attaque
874,036A,-1,0,Attaque
875,036B,-1,0,Attaque
876,036C,-1,0,Attaque
877,036D,-1,0,Attaque
878,036E,-1,0,Attaque
879,036F,-1,0,Attaque
880,0370,-1,0,Attaque
881,0371,-1,0,Attaque
882,0372,-1,0,Attaque
883,0373,-1,0,Attaque
884,0374,-1,0,Attaque
885,0375,-1,0,Attaque
886,0376,-1,0,Attaque
887,0377,-1,0,Attaque
888,0378,-1,0,Attaque
889,0379,-1,0,Attaque
890,037A,-1,0,Attaque
891,037B,-1,0,Attaque
892,037C,-1,0,Attaque
893,037D,-1,0,Attaque
894,037E,-1,0,Attaque
895,037F,-1,0,Attaque
896,0380,-1,0,Attaque
897,0381,-1,0,Attaque
898,0382,-1,0,Attaque
899,0383,-1,0,Attaque
900,0384,-1,0,Tornade
901,0385,-1,0,Griffure
902,0386,-1,0,Pyrosouffle
903,0387,-1,0,Brutalité
904,0388,-1,0,Germe Gifleur
905,0389,-1,0,Tourbillon De Germes
906,038A,-1,0,Stolon
907,038B,-1,0,Petite Griffe
908,038C,-1,0,FF11クラブ：泡ブレス
909,038D,-1,0,Tournevis
910,038E,-1,0,Mur Hydraulique
911,038F,-1,0,Orbe Ténébreux
912,0390,-1,0,Condamnation
913,0391,-1,0,Fouet Douloureux
914,0392,-1,0,Conque De Gaz
915,0393,-1,0,Griffe D'ours
916,0394,-1,0,Filoplumage
917,0395,-1,0,Bourrasque
918,0396,-1,0,Dard Aiguisé
919,0397,-1,0,Dard Final
920,0398,-1,0,Avancée Explosive
921,0399,-1,0,Cisailles Du Vent
922,039A,-1,0,Mante De Zéphyr
923,039B,-1,0,Looping
924,039C,-1,0,Appel Paresseux
925,039D,-1,0,FF12ミリアムガード：マップOBJ召喚武器投げ
926,039E,-1,0,FF12ミリアムガード：マップOBJ召喚4つ同時
927,039F,-1,0,Obscurité Traîtresse
928,03A0,-1,0,Obscurité
929,03A1,-1,0,Ligne Du Sceptre
930,03A2,-1,0,Pouls Du Sceptre
931,03A3,-1,0,Fauche
932,03A4,-1,0,Triclip
933,03A5,-1,0,Rugissement Effroyable
934,03A6,-1,0,Rayon Mortel
935,03A7,-1,0,Baffe Caudale
936,03A8,-1,0,Crocs Destructeurs
937,03A9,-1,0,Aplatissement
938,03AA,-1,0,Menace
939,03AB,-1,0,Échine Verticale
940,03AC,-1,0,Faucille Agenouillée
941,03AD,-1,0,Glaire Moisie
942,03AE,-1,0,Chagrin De Goobbue
943,03AF,-1,0,Agitation Amorphe
945,03B1,-1,0,Couteau Aiguisé
946,03B2,-1,0,Fléau De Nym
947,03B3,-1,0,Rancune Collective
948,03B4,-1,0,Égorgement
949,03B5,-1,0,Rancœur Relâchée
950,03B6,-1,0,Inhalation
951,03B7,-1,0,Œil Sur Moi
952,03B8,-1,0,アーリマン：仲間を呼ぶ
953,03B9,-1,0,Pilier De Céruleum
954,03BA,-1,0,Eau De Feu
955,03BB,-1,0,Projection De Roche
956,03BC,-1,0,Pilier De Sable
957,03BD,-1,0,Pilier De Sable
958,03BE,-1,0,Affliction
959,03BF,-1,0,Pilier De Sable
960,03C0,-1,0,Océan De Goudron
961,03C1,-1,0,透明：ガーゴイル暗黒沼発生
962,03C2,-1,0,Océan De Goudron
963,03C3,-1,0,Ardeur Barbare
964,03C4,-1,0,Aqua Vitae
965,03C5,-1,0,Picorage
966,03C6,-1,0,Feu
967,03C7,-1,0,Glace
968,03C8,-1,0,Foudre
969,03C9,-1,0,Vent
970,03CA,-1,0,Terre
971,03CB,-1,0,Eau
972,03CC,-1,0,Blessure
973,03CD,-1,0,Poids De La Terre
974,03CE,-1,0,Tranche-nerfs
975,03CF,-1,0,Tranche-gorge
976,03D0,-1,0,Lapement
977,03D1,-1,0,Chapeau Cognant
978,03D2,-1,0,Bombe Bourbeuse
979,03D3,-1,0,Effluves
980,03D4,-1,0,Bulle Bourbeuse
981,03D5,-1,0,Eau Stagnante
982,03D6,-1,0,Lumière Sinistre
983,03D7,-1,0,Sifflet
984,03D8,-1,0,Cyclone Brûlant
985,03D9,-1,0,Électrocution Terrestre
986,03DA,-1,0,Tournevis
987,03DB,-1,0,Explosion Mentale
988,03DC,-1,0,Toucher Aspirant
989,03DD,-1,0,Grande Claque
990,03DE,-1,0,Bombe Sonore
991,03DF,-1,0,Bravade
992,03E0,-1,0,Attaque Gobeline
993,03E1,-1,0,Terre Brûlée
994,03E2,-1,0,うろこトカゲ：雷属性ON
995,03E3,-1,0,Électrisation
996,03E4,-1,0,Bulles Explosives
997,03E5,-1,0,Marque De La Douleur
998,03E6,-1,0,Dôme Ténébreux
999,03E7,-1,0,Tranche-nerfs
1000,03E8,-1,0,Jet De Sable
1001,03E9,-1,0,Téléga
1002,03EA,-1,0,Clameur
1003,03EB,-1,0,Tempête De Fer
1004,03EC,-1,0,Claquement Baveux
1005,03ED,-1,0,Domination
1006,03EE,-1,0,Bond Laborieux
1007,03EF,-1,0,Détonateur
1008,03F0,-1,0,Cuirasse
1009,03F1,-1,0,Soin
1010,03F2,-1,0,Charge Physique
1011,03F3,-1,0,Électrocution Terrestre
1012,03F4,-1,0,Double Fracas
1014,03F6,-1,0,Brume Acide
1015,03F7,-1,0,Aile Tranchante
1016,03F8,-1,0,Extra Eau
1017,03F9,-1,0,Effondrement
1018,03FA,-1,0,Queue Barbelée
1019,03FB,-1,0,Typhon
1020,03FC,-1,0,Typhon
1021,03FD,-1,0,Trace Embrasée
1022,03FE,-1,0,Souffle Glacé
1023,03FF,-1,0,Couche De Glace
1024,0400,-1,0,Couche De Glace
1025,0401,-1,0,Enveloppe De Givre
1026,0402,-1,0,Cautérisation
1027,0403,-1,0,Atterrissage
1028,0404,-1,0,Chute De Neige
1029,0405,-1,0,大砲：発射：成功
1030,0406,-1,0,Trace Embrasée
1031,0407,-1,0,Cent Coups De Fouet
1032,0408,-1,0,Déferlement Doré
1033,0409,-1,0,Poussière Dorée
1034,040A,-1,0,Fauche De 10 Tonz
1035,040B,-1,0,Fauche De 100 Tonz
1036,040C,-1,0,Mauvaise Haleine
1037,040D,-1,0,Sarment Empalant
1038,040E,-1,0,Explosion De Bardanes
1039,040F,-1,0,Décharge De Bardanes
1040,0410,-1,0,Germination
1041,0411,-1,0,ベビーモルボル専用：AA/モルボル菌つき
1042,0412,-1,0,Panache D'eau Bilieuse
1043,0413,-1,0,Panache D'eau Bilieuse
1044,0414,-1,0,Cavité Mortelle
1045,0415,-1,0,Liquéfaction
1046,0416,-1,0,Liquéfaction
1047,0417,-1,0,Repoussement
1048,0418,-1,0,Extra Feu Du Néant
1049,0419,-1,0,Coup De Tonnerre
1050,041A,-1,0,Tempête De Foudre
1051,041B,-1,0,Ensevelissement
1052,041C,-1,0,Explosion
1056,0420,-1,0,Exaltation
1057,0421,-1,0,Vasoconstricteur
1059,0423,-1,0,Mort Niveau 5
1060,0424,-1,0,Flèche Huilée
1061,0425,-1,0,Flash Réincarné
1062,0426,-1,0,Fin Réincarnée
1064,0428,-1,0,Piqué Du Dragon Céleste
1065,0429,-1,0,Voix De La Valeur
1066,042A,-1,0,Voix De La Ténacité
1067,042B,-1,0,無敵の進撃マーチ（仮）
1068,042C,-1,0,Vague éruptive
1069,042D,-1,0,Bulles Explosives
1070,042E,-1,0,Chant Réconfortant
1071,042F,-1,0,Libération De Plasma
