ID,ID_HEX,ClassJob,ClassJobCategory,Name
506,01FA,0,0,ナムブレス
507,01FB,0,0,ポイズンブレス
508,01FC,0,0,スランバーブレス
509,01FD,0,0,遠吠え
510,01FE,0,0,ファウルバイト
511,01FF,0,0,サングインバイト
512,0200,0,0,呪いの視線
513,0201,0,0,恐怖の視線
514,0202,0,0,レベル5石化
515,0203,0,0,硬質化
516,0204,0,0,甲殻破裂
517,0205,0,0,バーニングサイクロン
518,0206,0,0,レヴィンシャワー
519,0207,0,0,レヴィンファング
520,0208,0,0,ヘッドバット
521,0209,0,0,サイズミックスクリーム
522,020A,0,0,ラノリン
523,020B,0,0,トラップジョーズ
524,020C,0,0,アシッドスプレー
525,020D,0,0,ドリルキャノン
526,020E,0,0,サーメットドリル
527,020F,0,0,オーバーチャージ
528,0210,0,0,サンドブレス
529,0211,0,0,サンドストーム
530,0212,0,0,ポイズンブレス
531,0213,0,0,アースブレイク
532,0214,0,0,地震
533,0215,0,0,サンドピラー
534,0216,0,0,グランドソード
535,0217,0,0,グランドストライク
536,0218,0,0,ディスラプター
537,0219,0,0,魔導レーザー
538,021A,0,0,オーバーヒート
539,021B,0,0,エグゾースト
540,021C,0,0,魔導フィールド
541,021D,0,0,噛みつき
542,021E,0,0,シースプレー
543,021F,0,0,サンドスプレー
544,0220,0,0,フィーディングフレンジー
545,0221,0,0,デッドリーストンプ
546,0222,0,0,クジャタ：麻痺音波攻撃
547,0223,0,0,サイズミックリフト
548,0224,0,0,ホーミー
549,0225,0,0,クジャタ：ソノラスブラスト
550,0226,0,0,クジャタ：超突進
551,0227,0,0,ソイルコート
552,0228,0,0,スパインストリーム
553,0229,0,0,鉄甲
554,022A,0,0,収束手榴弾
555,022B,0,0,水鉄砲
556,022C,0,0,ハイドロボール
557,022D,0,0,ラサレイト
558,022E,0,0,サライヴォススナップ
559,022F,0,0,ドラゴンブレス
560,0230,0,0,グラナイトレイン
561,0231,0,0,スピニングキック
562,0232,0,0,グランドバースト
563,0233,0,0,トキシックヴォミット
564,0234,0,0,タッチダウン
565,0235,0,0,カラードラゴン：飛び立ち消滅
566,0236,0,0,バブルシャワー
567,0237,0,0,ビッグシザー
568,0238,0,0,バブルバス
569,0239,0,0,クラブドリブル
570,023A,0,0,つっつき
571,023B,0,0,ファウルステンチ
572,023C,0,0,ランシッドベルチ
573,023D,0,0,フライングサーディン
574,023E,0,0,リガージテート
575,023F,0,0,ビートダウン
576,0240,0,0,インヘイル
577,0241,0,0,グゥーブー：飲み込む
578,0242,0,0,グゥーブー：吐きだす
579,0243,0,0,モルディスニーズ
580,0244,0,0,シックリィスニーズ
581,0245,0,0,アトモス：吸い込み
582,0246,0,0,アトモス：吐きだし
583,0247,0,0,怪視線
584,0248,0,0,ロトンブレス
585,0249,0,0,呪言
586,024A,0,0,怨念
587,024B,0,0,透過
588,024C,0,0,雷胞
589,024D,0,0,刺胞
590,024E,0,0,金切り声
591,024F,0,0,体当たり
592,0250,0,0,ララバイ
593,0251,0,0,あまい香り
594,0252,0,0,スクリーム
595,0253,0,0,ブン投げ
596,0254,0,0,野蛮な咆吼
597,0255,0,0,ドラゴン毒沼：発生ループ
598,0256,0,0,ドラゴン毒沼：消滅
599,0257,0,0,アクアヴィッテ
600,0258,0,0,ボーンパウダー
601,0259,0,0,ビークスナップ
602,025A,0,0,哀叫
603,025B,0,0,号叫
604,025C,0,0,臭い息
605,025D,0,0,甘い息
606,025E,0,0,串刺し
607,025F,0,0,ディフェンス・マニューバ
608,0260,0,0,シェード
609,0261,0,0,ザ・ハンド
610,0262,0,0,アイアンクロー
611,0263,0,0,デスクロー：デスクロー解除
612,0264,0,0,ボーンブレイカー
613,0265,0,0,エルボードロップ
614,0266,0,0,ハートバーン
615,0267,0,0,アブセントマインド
616,0268,0,0,熱気
617,0269,0,0,熱狂
618,026A,0,0,ダブルスマッシュ
619,026B,0,0,コラプテッドテール
620,026C,0,0,グリムクリーバー
621,026D,0,0,グリムヘイロー
622,026E,0,0,デソレーション
623,026F,0,0,ヘルズセンド
624,0270,0,0,グリムフェイト
625,0271,0,0,10トンズ・スワイプ
626,0272,0,0,10トンズ・スイング
627,0273,0,0,100トンズ・スワイプ
628,0274,0,0,100トンズ・スイング
629,0275,0,0,グラワー
630,0276,0,0,アニマルインスティンクト
631,0277,0,0,アイ・オブ・ビボルダー
632,0278,0,0,炎の鱗
641,0281,0,0,ロックバスター
642,0282,0,0,激震
643,0283,0,0,マウンテンバスター
644,0284,0,0,大地の重み
645,0285,0,0,グラナイト・ジェイル
646,0286,0,0,タイタン：時限爆弾岩
647,0287,0,0,グリムクリーバー
648,0288,0,0,グリムフェイト
649,0289,0,0,デソレーション
650,028A,0,0,ランドスライド
651,028B,0,0,ジオクラッシュ
652,028C,0,0,大地の怒り
653,028D,0,0,タイタン：心臓露出
654,028E,0,0,タイタン：飛ぶ
655,028F,0,0,タイタン：着地する
656,0290,0,0,ウィンドブレード
657,0291,0,0,ダウンバースト
658,0292,0,0,ウィケッドホイール
659,0293,0,0,スリップストリーム
660,0294,0,0,ミストラルソング
661,0295,0,0,ミストラルシュリーク
662,0296,0,0,エリアルブラスト
663,0297,0,0,大旋風
664,0298,0,0,アイ・オブ・ストーム
665,0299,0,0,フェザーランス
666,029A,0,0,サーマルタマルト
667,029B,0,0,ミストラルソング
668,029C,0,0,蜃気楼
669,029D,0,0,ワイルドラトル
670,029E,0,0,ヘルリキッド
671,029F,0,0,ツイスター
672,02A0,0,0,コラプテッドテール
673,02A1,0,0,エレクトロマグネティズム
674,02A2,0,0,防衛反応
675,02A3,0,0,ファイアストリーム
676,02A4,0,0,フレイムブレス
677,02A5,0,0,自爆
678,02A6,0,0,自爆
679,02A7,0,0,爆撃
680,02A8,0,0,デモリッシュ
681,02A9,0,0,アイズオンミー
682,02AA,0,0,攻撃
683,02AB,0,0,ホワイトブレス
684,02AC,0,0,ヒュドラ：首再生
685,02AD,0,0,火炎球
686,02AE,0,0,火炎球
687,02AF,0,0,氷結球
688,02B0,0,0,氷結球
689,02B1,0,0,レディアントブレス
690,02B2,0,0,バジリスク：尻尾攻撃
691,02B3,0,0,猛りの咆吼
692,02B4,0,0,コロッサススラム
693,02B5,0,0,ヘカトンケイルリーダー：壁殴り
694,02B6,0,0,怒りの咆吼
695,02B7,0,0,ヘカトンケイルメイジ：壁殴り
696,02B8,0,0,汎用：逃げる
697,02B9,0,0,レルムシェーカー
698,02BA,0,0,スティッキーウェブ
699,02BB,0,0,蜘蛛：コチュー落下予兆
700,02BC,0,0,蜘蛛：コチュー落下
701,02BD,0,0,シルクスクリーン
702,02BE,0,0,デッドリースラスト
703,02BF,0,0,蜘蛛：毒エリア
704,02C0,0,0,毒尾脱皮
705,02C1,0,0,ダークミスト
706,02C2,0,0,ヴォイドランプ
707,02C3,0,0,ヴォイド・ファイア
708,02C4,0,0,ヒュドラ：右側首A破壊
709,02C5,0,0,ヒュドラ：右側首B破壊
710,02C6,0,0,ヒュドラ：左側首A破壊
711,02C7,0,0,ヒュドラ：左側首B破壊
712,02C8,0,0,ヒュドラ：右側首A復活
713,02C9,0,0,ヒュドラ：右側首B復活
714,02CA,0,0,ヒュドラ：左側首A復活
715,02CB,0,0,ヒュドラ：左側首B復活
716,02CC,0,0,猛者の撃
717,02CD,0,0,ファストブレード
718,02CE,0,0,シールドバッシュ
719,02CF,0,0,センチネル
720,02D0,0,0,オーバーパワー
721,02D1,0,0,フェザーステップ
722,02D2,0,0,トゥルースラスト
723,02D3,0,0,ワイドボレー
724,02D4,0,0,消化
725,02D5,0,0,フルイドスプレッド
726,02D6,0,0,フルイドスプレッド
727,02D7,0,0,フルイドスプレッド
728,02D8,0,0,フルイドスプレッド
729,02D9,0,0,汎用：詩人技：ヘヴィショット
730,02DA,0,0,毒液飛散
731,02DB,0,0,吸血
732,02DC,0,0,吸引
733,02DD,0,0,エラプション
734,02DE,0,0,光輝の炎柱
735,02DF,0,0,ミアズマブレス
736,02E0,0,0,ダークウェーブ
737,02E1,0,0,体当たり
738,02E2,0,0,エレクトリックファイト
739,02E3,0,0,ブラッディークロウ
740,02E4,0,0,テラーアイ
741,02E5,0,0,共鳴
742,02E6,0,0,ブラックレヴェル
743,02E7,0,0,目つぶし
744,02E8,0,0,ヘイスト
745,02E9,0,0,ダークソーン
746,02EA,0,0,ソウルダウス
749,02ED,0,0,アポカリプス
750,02EE,0,0,イビルアイ
751,02EF,0,0,カオスブレス
758,02F6,0,0,ブラッククラウド
759,02F7,0,0,ブライテッドグルーム
760,02F8,0,0,クラウドスカージ
762,02FA,0,0,クレパスキュルブレイド
763,02FB,0,0,断罪
764,02FC,0,0,大爆発
765,02FD,0,0,超爆発
766,02FE,0,0,放電
767,02FF,0,0,放電
768,0300,0,0,コメット
769,0301,0,0,飛散
770,0302,0,0,サンダーボルト
771,0303,0,0,ミールストーム
772,0304,0,0,ミールストーム
773,0305,0,0,ワイルドホーン
774,0306,0,0,ベヒーモス：二本足
775,0307,0,0,トラウンス
776,0308,0,0,エクリプスメテオ
777,0309,0,0,攻撃
778,030A,0,0,グングニルの槍
779,030B,0,0,ダークスチールレイン
780,030C,0,0,斬鉄剣
781,030D,0,0,ホール・オブ・ストーン
782,030E,0,0,ホール・オブ・ソロウ
783,030F,0,0,ヴァルクヌート
784,0310,0,0,ホール・オブ・スロウ
785,0311,0,0,エインヘリャル
786,0312,0,0,闘気の波動
817,0331,0,0,チョコストライク
818,0332,0,0,チョコガード
819,0333,0,0,チョコキック
820,0334,0,0,チョコドロップ
821,0335,0,0,チョコブラスト
822,0336,0,0,チョコラッシュ
823,0337,0,0,チョコビーク
824,0338,0,0,チョコスラッシュ
825,0339,0,0,チョコメディカ
826,033A,0,0,チョコサージ
827,033B,0,0,チョコケアル
828,033C,0,0,チョコリジェネ
829,033D,0,0,百烈拳
830,033E,0,0,汎用：絶対回避
831,033F,0,0,コボルド：大型爆弾
832,0340,0,0,コボルド：範囲被ダメージカット
833,0341,0,0,コボルド：範囲被ダメージカット強
834,0342,0,0,ジャンプスラスト
835,0343,0,0,奇襲
836,0344,0,0,シュポシェ池：出現予兆
837,0345,0,0,シュポシェ池：予兆解除
838,0346,0,0,シュポシェ池：出現
839,0347,0,0,爆弾起爆
840,0348,0,0,大爆弾起爆
854,0356,0,0,ヴォイド・ファイガ
855,0357,0,0,ヴォイド・ファイラ
856,0358,0,0,ヴォイド・サンダガ
857,0359,0,0,爆弾ぶん投げ
858,035A,0,0,二段突き
859,035B,0,0,アイススパイク
860,035C,0,0,ソウルドレイン
861,035D,0,0,酔いどれ地獄突き
862,035E,0,0,小爆弾起爆
863,035F,0,0,どんぐり炸裂弾
864,0360,0,0,フレイミングクラッシュ
867,0363,0,0,妖異召喚
868,0364,0,0,誘惑
869,0365,0,0,コールドミスト
870,0366,0,0,攻撃
871,0367,0,0,攻撃
872,0368,0,0,攻撃
873,0369,0,0,攻撃
874,036A,0,0,攻撃
875,036B,0,0,攻撃
876,036C,0,0,攻撃
877,036D,0,0,攻撃
878,036E,0,0,攻撃
879,036F,0,0,攻撃
880,0370,0,0,攻撃
881,0371,0,0,攻撃
882,0372,0,0,攻撃
883,0373,0,0,攻撃
884,0374,0,0,攻撃
885,0375,0,0,攻撃
886,0376,0,0,攻撃
887,0377,0,0,攻撃
888,0378,0,0,攻撃
889,0379,0,0,攻撃
890,037A,0,0,攻撃
891,037B,0,0,攻撃
892,037C,0,0,攻撃
893,037D,0,0,攻撃
894,037E,0,0,攻撃
895,037F,0,0,攻撃
896,0380,0,0,攻撃
897,0381,0,0,攻撃
898,0382,0,0,攻撃
899,0383,0,0,攻撃
900,0384,0,0,トルネド
901,0385,0,0,ひっかき
902,0386,0,0,フレイムブレス
903,0387,0,0,スイング
904,0388,0,0,スプラウトスマック
905,0389,0,0,スプラウトスピン
906,038A,0,0,ストロン
907,038B,0,0,スモールクロウ
908,038C,0,0,FF11クラブ：泡ブレス
909,038D,0,0,スクリュードライバー
910,038E,0,0,ウォーターウォール
911,038F,0,0,ダークオーブ
912,0390,0,0,コンデムネーション
913,0391,0,0,ペインフルウィップ
914,0392,0,0,ガスシェル
915,0393,0,0,ベアクロウ
916,0394,0,0,フィリオプルーム
917,0395,0,0,旋風
918,0396,0,0,シャープスティング
919,0397,0,0,ファイナルスピア
920,0398,0,0,フォーバースト
921,0399,0,0,ウィンドシアー
922,039A,0,0,ゼファーマント
923,039B,0,0,ループ
924,039C,0,0,スロウコール
925,039D,0,0,FF12ミリアムガード：マップOBJ召喚武器投げ
926,039E,0,0,FF12ミリアムガード：マップOBJ召喚4つ同時
927,039F,0,0,クリーピングダークネス
928,03A0,0,0,ダーク
929,03A1,0,0,バージライン
930,03A2,0,0,バージパルス
931,03A3,0,0,モウ
932,03A4,0,0,トライクリップ
933,03A5,0,0,フライトフルロア
934,03A6,0,0,モータルレイ
935,03A7,0,0,カーダルスワイプ
936,03A8,0,0,クラッシュファング
937,03A9,0,0,押しつぶす
938,03AA,0,0,威嚇
939,03AB,0,0,スタンディングチャイン
940,03AC,0,0,ニーリングシックル
941,03AD,0,0,モルディフレム
942,03AE,0,0,グゥーブーグリーフ
943,03AF,0,0,アモーフィックフレイル
945,03B1,0,0,とぎたて
946,03B2,0,0,呪いの言葉
947,03B3,0,0,みんなの怨み
948,03B4,0,0,急所突き
949,03B5,0,0,呪いの遺言
950,03B6,0,0,インヘイル
951,03B7,0,0,アイズオンミー
952,03B8,0,0,アーリマン：仲間を呼ぶ
953,03B9,0,0,セルレアムピラー
954,03BA,0,0,ファイアウォーター
955,03BB,0,0,ボルダーダッシュ
956,03BC,0,0,サンドピラー
957,03BD,0,0,サンドピラー
958,03BE,0,0,デソレーション
959,03BF,0,0,サンドピラー
960,03C0,0,0,ガーゴイル：暗黒沼発動
961,03C1,0,0,透明：ガーゴイル暗黒沼発生
962,03C2,0,0,シー・オブ・ピッチ
963,03C3,0,0,蛮勇
964,03C4,0,0,アクアヴィッテ
965,03C5,0,0,つっつき
966,03C6,0,0,ファイア
967,03C7,0,0,ブリザド
968,03C8,0,0,サンダー
969,03C9,0,0,エアロ
970,03CA,0,0,ストーン
971,03CB,0,0,ウォータ
972,03CC,0,0,コラプス
973,03CD,0,0,大地の重み
974,03CE,0,0,ナーヴセバー
975,03CF,0,0,ネックリップ
976,03D0,0,0,ラップ
977,03D1,0,0,キャップバンプ
978,03D2,0,0,ボッグボム
979,03D3,0,0,不快な臭い
980,03D4,0,0,ボッグボール
981,03D5,0,0,スタグナントスプレー
982,03D6,0,0,不思議な光
983,03D7,0,0,呼び寄せ
984,03D8,0,0,バーニングサイクロン
985,03D9,0,0,レヴィンシャワー
986,03DA,0,0,スクリュードライバー
987,03DB,0,0,マインドブラスト
988,03DC,0,0,ドレインタッチ
989,03DD,0,0,グランドスラム
990,03DE,0,0,音響爆弾
991,03DF,0,0,虚勢
992,03E0,0,0,ゴブリンアタック
993,03E1,0,0,大火炎
994,03E2,0,0,うろこトカゲ：雷属性ON
995,03E3,0,0,大放電
996,03E4,0,0,バブルバースト
997,03E5,0,0,暗き殺意
998,03E6,0,0,ダークドーム
999,03E7,0,0,ナーヴセバー
1000,03E8,0,0,砂かけ
1001,03E9,0,0,ダテレポ
1002,03EA,0,0,ぶちかまし
1003,03EB,0,0,アイアンテンペスト
1004,03EC,0,0,サライヴォススナップ
1005,03ED,0,0,オーバーパワー
1006,03EE,0,0,レイバードリープ
1007,03EF,0,0,大爆発
1008,03F0,0,0,ストンスキン
1009,03F1,0,0,ケアル
1010,03F2,0,0,ボディスラム
1011,03F3,0,0,レヴィンシャワー
1012,03F4,0,0,ダブルスマッシュ
1014,03F6,0,0,アシッドミスト
1015,03F7,0,0,ウィングカッター
1016,03F8,0,0,ウォタラ
1017,03F9,0,0,カラップス
1018,03FA,0,0,スパイクテール
1019,03FB,0,0,タイフーン
1020,03FC,0,0,タイフーン
1021,03FD,0,0,ブレイジングトレイル
1022,03FE,0,0,フロストブレス
1023,03FF,0,0,シート・オブ・アイス
1024,0400,0,0,シート・オブ・アイス
1025,0401,0,0,ライムリリース
1026,0402,0,0,カータライズ
1027,0403,0,0,タッチダウン
1028,0404,0,0,スノウフォール
1029,0405,0,0,大砲：発射：成功
1030,0406,0,0,ブレイジングトレイル
1031,0407,0,0,めった打ち
1032,0408,0,0,ゴールドラッシュ
1033,0409,0,0,ゴールドダスト
1034,040A,0,0,10トンズ・スワイプ
1035,040B,0,0,100トンズ・スワイプ
1036,040C,0,0,臭い息
1037,040D,0,0,串刺し
1038,040E,0,0,粘菌爆発
1039,040F,0,0,粘菌発射
1040,0410,0,0,発芽
1041,0411,0,0,ベビーモルボル専用：AA/モルボル菌つき
1042,0412,0,0,有毒ガス
1043,0413,0,0,有毒ガス
1044,0414,0,0,マーダーホール
1045,0415,0,0,リクエファイ
1046,0416,0,0,リクエファイ
1047,0417,0,0,リペル
1048,0418,0,0,ヴォイド・ファイラ
1049,0419,0,0,サンダーストライク
1050,041A,0,0,サンダーストーム
1051,041B,0,0,衝撃
1052,041C,0,0,大爆発
1056,0420,0,0,インスピリット
1057,0421,0,0,毒液噴射
1059,0423,0,0,レベル5デス
1060,0424,0,0,オイルアロー
1061,0425,0,0,原初の猛り
1062,0426,0,0,原初の怒り
1064,0428,1,0,蒼空のドラゴンダイブ
1065,0429,0,0,勇戦の誉れ
1066,042A,0,0,堅忍の誉れ
1067,042B,0,0,無敵の進撃マーチ（仮）
1068,042C,0,0,ブラストウェイブ
1069,042D,0,0,バブルバースト
1070,042E,0,0,サイレンソング
1071,042F,0,0,プラズマリリース
1072,0430,0,0,怪視線
1073,0431,0,0,テイルドライブ
1074,0432,0,0,イミネント・カタストロフィー
1075,0433,0,0,瘴気圧縮
1076,0434,0,0,ブボニッククラウド
1077,0435,0,0,テラーアイ
1078,0436,0,0,マインドメルト
1079,0437,0,0,カンカー
1080,0438,0,0,リアニメイト
1081,0439,0,0,種まき
1082,043A,0,0,妖異召喚
1083,043B,0,0,ヴォイド・ファイガ
1084,043C,0,0,ヴォイド・ファイラ
1085,043D,0,0,ヴォイド・サンダガ
1086,043E,0,0,ロックスライド
1087,043F,0,0,プレーンクラッカー
1088,0440,0,0,デモリッシュ
1089,0441,0,0,暗闇の秘薬
1090,0442,0,0,モルディスニーズ
1091,0443,0,0,ブーボバースト
1092,0444,0,0,メテオストライク
1093,0445,0,0,波動衝撃
1094,0446,0,0,波動弾
1095,0447,0,0,精神集中
1096,0448,0,0,精神集中
1097,0449,0,0,サンダーストライク
1098,044A,0,0,スピリットウィズアウト
1099,044B,0,0,ブラッドステイン
1100,044C,0,0,コンデムネーション
1101,044D,0,0,フレイムブレス
1102,044E,0,0,コールドブレス
1103,044F,0,0,サンダーブレス
1104,0450,0,0,氷結の咆哮
1105,0451,0,0,雷電の咆哮
1106,0452,0,0,コールドアイ
1107,0453,0,0,カカフォニー
1108,0454,0,0,カオティックコーラス
1109,0455,0,0,マンディブルバイト
1110,0456,0,0,フォーミックフェロモンズ
1111,0457,0,0,サンドサイクロン
1112,0458,0,0,大流砂
1113,0459,0,0,サンドピラー
1114,045A,0,0,アイズオンミー
1115,045B,0,0,ファイアウォーター
1116,045C,0,0,スターマップ
1117,045D,0,0,サイレス
1118,045E,0,0,パライズ
1119,045F,0,0,スロウ
1120,0460,0,0,ウォータ
1121,0461,0,0,ボルダーダッシュ
1122,0462,0,0,ボーンブレイカー
1123,0463,0,0,ボーンブレイカー
1124,0464,0,0,エルボードロップ
1125,0465,0,0,ダブルスマッシュ
1126,0466,0,0,ダテレポ
1127,0467,0,0,ラヴェージ
1130,046A,0,0,レイバードリープ
1131,046B,0,0,熱気
1132,046C,0,0,ヘルズセンド
1133,046D,0,0,超級爆弾
1135,046F,0,0,ライブ
1136,0470,0,0,カラップス
1137,0471,0,0,シールドスキュワー
1138,0472,0,0,タルタロスウィンド
1139,0473,0,0,タルタロスゲート
1140,0474,0,0,榴散弾
